,name,gender,genres,career_length,number_of_movies,avg_revenue_0,avg_budget_0,std_budget_0,avg_imdb_rating_0,avg_order_0,std_order_0,avg_popularity_0
7554,Tom Mison,2,"[""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"", '[]', ""[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 18, 'name': 'Drama'}]""]",9,12,7829507.0,1250000.0,4145780.98794425,6.05,10.833333333333334,10.406995510499442,12.045666666666664
7555,Tom Mothersdale,2,"[""[{'id': 36, 'name': 'History'}]"", ""[{'id': 27, 'name': 'Horror'}, {'id': 10752, 'name': 'War'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 53, 'name': 'Thriller'}]""]",5,3,13885948.0,12666666.666666666,17913371.790059205,6.966666666666666,8.333333333333334,8.993825042154695,50.78233333333333
7559,Tom Pelphrey,2,"[""[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"", ""[{'id': 99, 'name': 'Documentary'}]"", ""[{'id': 53, 'name': 'Thriller'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}]"", '[]', ""[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 27, 'name': 'Horror'}]""]",14,14,778922.0,4142857.1428571427,10034633.90219197,5.921428571428572,4.285714285714286,4.095791767666129,30.209571428571433
7562,Tom Segura,2,"[""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 99, 'name': 'Documentary'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]""]",9,12,14084285.166666666,4541666.666666667,13224753.20080576,6.616666666666667,3.4166666666666665,3.94669341207154,12.585166666666668
7570,Tom Welling,2,"[""[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]"", ""[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 18, 'name': 'Drama'}]""]",13,6,69094932.0,27166666.666666668,17892425.46131991,5.8,6.333333333333333,6.548960901462833,22.684
7577,Tomer Capone,2,"[""[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"", ""[{'id': 18, 'name': 'Drama'}]""]",3,4,2442238.0,1000000.0,1732050.8075688772,6.275,18.0,18.708286933869708,23.024250000000002
7579,Tommy Dewey,2,"[""[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"", '[]', ""[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]""]",13,13,27596165.692307692,6769230.769230769,11157293.896845764,5.930769230769231,9.0,6.586699885725429,10.565769230769233
7582,Tommy Snider,2,"[""[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10770, 'name': 'TV Movie'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"", '[]', ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]""]",16,7,24262430.0,5714285.714285715,13997084.244475301,5.97142857142857,10.571428571428571,7.961642738910157,4.536428571428571
7583,Tomoaki Maeno,2,"[""[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 16, 'name': 'Animation'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]"", ""[{'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 16, 'name': 'Animation'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"", ""[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10402, 'name': 'Music'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]""]",12,18,662247.5555555555,0.0,0.0,6.938888888888888,5.888888888888889,6.8303968396905255,6.3085555555555555
7590,Tony Campisi,2,"[""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}]""]",9,3,262992151.0,66666666.666666664,94280904.15820634,6.433333333333333,29.666666666666668,24.850665092821068,11.647333333333334
7609,Tony Way,2,"[""[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]"", ""[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 18, 'name': 'Drama'}]"", '[]', '[]', ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 878, 'name': 'Science Fiction'}]""]",18,28,23563753.35714286,11879884.535714285,36552649.6862918,6.267857142857143,9.857142857142858,7.908920306095091,8.514285714285714
7611,Tori Matsuzaka,2,"[""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"", ""[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 80, 'name': 'Crime'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 10402, 'name': 'Music'}]"", ""[{'id': 18, 'name': 'Drama'}]"", '[]', ""[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 53, 'name': 'Thriller'}]"", ""[{'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]"", ""[{'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]"", '[]', ""[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 9648, 'name': 'Mystery'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"", ""[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 10749, 'name': 'Romance'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"", ""[{'id': 18, 'name': 'Drama'}]""]",14,53,278651.4905660377,0.0,0.0,6.2,2.188679245283019,2.94641838075907,18.788716981132076
7612,Torrey DeVitto,1,"[""[{'id': 27, 'name': 'Horror'}]"", ""[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]"", ""[{'id': 53, 'name': 'Thriller'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 10770, 'name': 'TV Movie'}]"", '[]', ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]"", '[]', ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"", ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]""]",18,20,4802381.65,1975000.0,8047476.312484554,5.74,1.7,3.0016662039607267,20.253999999999998
7626,Tracy Middendorf,1,"[""[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 99, 'name': 'Documentary'}, {'id': 27, 'name': 'Horror'}]"", ""[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]""]",19,12,42168185.333333336,17333333.333333332,42287376.62970147,6.466666666666666,15.666666666666666,21.24199195513976,17.183999999999997
7630,Tracy Spiridakos,1,"[""[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]"", ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]"", ""[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]""]",5,8,60357523.125,11625000.0,30756858.991125867,5.3125,6.625,8.365666440876064,24.755625000000002
7631,Travis Bennett,2,"[""[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]""]",1,3,26946739.333333332,3333333.3333333335,4714045.207910316,6.266666666666667,15.666666666666666,9.741092797468305,17.032333333333334
7632,Travis Fimmel,2,"[""[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 10770, 'name': 'TV Movie'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 80, 'name': 'Crime'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]"", ""[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"", ""[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 18, 'name': 'Drama'}]"", ""[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"", ""[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"", ""[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"", ""[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"", ""[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]""]",17,22,20219696.59090909,11160673.772727273,33122857.867404386,5.759090909090909,2.8636363636363638,3.034580314631731,54.83963636363635
7633,Travis Scott,2,"[""[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"", ""[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]"", ""[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]"", ""[{'id': 99, 'name': 'Documentary'}]"", ""[{'id': 99, 'name': 'Documentary'}]"", ""[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]"", ""[{'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]"", ""[{'id': 10402, 'name': 'Music'}]"", ""[{'id': 10402, 'name': 'Music'}]""]",8,9,0.0,0.0,0.0,5.788888888888888,10.0,13.824294235551815,2.6436666666666664
7634,Travis T. Flory,2,"[""[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}]"", ""[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]""]",8,4,50975206.75,30900000.0,22603760.74904351,6.075,15.25,5.80409338312195,18.839
