name,genre_mean_weighted,number_of_movies,popularity_0,vote_average_0,budget_0,revenue_0,popularity_1,vote_average_1,budget_1,revenue_1,popularity_2,vote_average_2,budget_2,revenue_2
Penny Johnson Jerald,['Science Fiction'],3.0,14.172,4.441,700000.0,0.0,14.517,7.081,15000000.0,39100000.0,17.767,6.638,50000000.0,50068310.0
Robert Costanzo,['Thriller'],17.0,24.232999999999997,6.7104,15660000.0,112472107.0,17.1882,6.123599999999999,30200000.0,104877418.8,20.019857142857145,6.078857142857143,15714285.714285715,11222135.857142856
Chelsea Field,['TV Movie'],9.0,15.840333333333334,5.898,21333333.333333332,12563318.0,12.976666666666668,5.895333333333333,17333333.333333332,23373695.0,8.033,5.536666666666666,23176666.666666668,6693340.0
Mark Moses,['Music'],13.0,21.20675,6.9475,18750000.0,86056926.25,23.70975,6.35,50750000.0,144565594.75,24.137800000000002,6.2962,18000000.0,47994771.6
Sue Lloyd,['War'],3.0,12.876,6.435,0.0,49579269.0,6.15,5.633,14000000.0,16656125.0,4.265,6.1,0.0,200723.0
Steve Coulter,['Family'],6.0,19.7975,6.1365,37000000.0,81764986.5,13.920000000000002,6.9015,15000000.0,40026488.5,40.696,6.665,62500000.0,434021869.5
Karen Austin,['Mystery'],3.0,12.397,6.096,0.0,24689704.0,6.089,5.7,0.0,11859.0,16.388,4.728,0.0,199436.0
Udo Kier,['Mystery'],32.0,15.0525,6.1073,10350000.0,15206459.2,19.290999999999997,5.757899999999999,39281000.0,97020805.0,13.463333333333333,5.657333333333333,13430060.833333334,12243382.0
Rupert Penry-Jones,['Mystery'],4.0,9.979,6.906,0.0,496059.0,15.639,6.0,0.0,741394.0,21.1785,6.526,46500000.0,40124011.0
Eric Schweig,['Science Fiction'],7.0,18.634,6.904,20000000.0,39421770.5,8.2235,5.6895,0.0,12216249.5,7.065,5.474,20400000.0,12871160.333333334
Britt Ekland,['Thriller'],4.0,14.125,7.018,1814462.0,0.0,27.904,7.362,810000.0,0.0,19.305,6.1690000000000005,3500000.0,53186000.0
Harriet Walter,['Thriller'],8.0,13.217500000000001,6.8375,8000000.0,67291721.5,12.057500000000001,6.223,12000000.0,103064.0,17.2985,7.0184999999999995,28250000.0,76227864.25
Pip Torrens,['Western'],15.0,17.7316,6.675999999999999,35000000.0,106943723.8,20.9142,6.0138,18160000.0,38331834.4,17.4992,6.616200000000001,17080000.0,80433868.6
Brenda Vaccaro,['Romance'],8.0,12.3045,6.8085,2050000.0,22392526.5,17.4145,6.1745,5500000.0,21000000.0,6.41075,5.7265,26750000.0,14950273.0
Barbara Hershey,['Family'],16.0,15.5344,6.845000000000001,14200000.0,24562715.6,14.3756,6.888799999999999,10800000.0,26590837.6,21.626333333333335,5.986000000000001,5250000.0,72737712.16666667
Charlie Chaplin,['Romance'],10.0,10.557666666666666,5.401666666666666,391067.3333333333,2166666.6666666665,15.981333333333334,8.200666666666667,4000000.0,2016666.6666666667,14.850499999999998,7.54025,2100000.0,3500000.0
Corin Nemec,['Thriller'],4.0,12.832,6.713,23000000.0,19652638.0,6.176,4.5,55000000.0,0.0,9.067499999999999,5.497,25000000.0,14367657.5
Sami Frey,['Science Fiction'],4.0,10.372,7.582,120000.0,182857.0,9.866,5.212,520000.0,0.0,10.938,5.85,5250000.0,12758691.0
Laurie Holden,['Crime'],5.0,5.247,5.1,17000000.0,3560932.0,32.966,5.777,100000000.0,333535934.0,21.846999999999998,6.452333333333333,25666666.666666668,52691785.0
Calista Flockhart,['Science Fiction'],5.0,15.016,7.265,31000000.0,24822619.0,15.858,7.036,31000000.0,185260553.0,9.562333333333333,6.019666666666667,5000000.0,5941489.0
Ann Dowd,['TV Movie'],10.0,16.586,6.553999999999999,10833333.333333334,25038126.666666668,13.395666666666665,6.3066666666666675,45333333.333333336,74187329.33333333,13.8885,6.23175,28750000.0,30256398.75
Harold Perrineau,['Mystery'],9.0,20.459666666666667,6.737333333333332,7833333.333333333,75061611.66666667,26.32466666666667,6.4943333333333335,57666666.666666664,166743721.0,19.250333333333334,6.091,19000133.333333332,48970082.0
Catherine McCormack,['Family'],8.0,35.1695,7.5175,36000000.0,108884743.5,15.185,6.3614999999999995,14500000.0,18143739.5,17.5405,6.20375,57000000.0,55398762.75
Bae Doona,['Romance'],3.0,21.791,7.483,4000000.0,1954937.0,10.366,7.014,125000.0,0.0,60.936,6.883,102000000.0,130482868.0
James Patrick Stuart,['Thriller'],4.0,18.781,6.872,25000000.0,12700000.0,3.689,4.5,2000000.0,16344.0,16.689999999999998,6.211,70000000.0,121051827.5
Mary Kay Bergman,['War'],6.0,61.982,7.4190000000000005,62500000.0,375153235.5,25.246000000000002,6.608499999999999,40500000.0,123892872.5,72.85849999999999,7.757,80000000.0,260263087.0
Hayley Mills,['Romance'],3.0,21.796,7.001,0.0,29650385.0,17.795,6.035,0.0,960040.0,11.303,5.1,23000000.0,71368.0
Ricky Schroder,['Family'],5.0,9.667,6.997,0.0,30441738.0,8.644,5.6,0.0,11000000.0,17.302333333333333,6.508333333333333,32333333.333333332,82660187.33333333
Michael Chiklis,['Family'],9.0,13.085666666666667,5.5809999999999995,39666666.666666664,9788330.333333334,25.844333333333335,5.592,76666666.66666667,212766664.0,13.775999999999998,6.033666666666666,38466666.666666664,59673863.333333336
Gaby Hoffmann,['TV Movie'],12.0,19.36825,6.78325,12750000.0,104062596.25,15.62675,6.420750000000001,30500000.0,40234325.5,6.7925,5.36425,5250000.0,3209645.25
Diego Luna,['Science Fiction'],8.0,21.8545,7.4190000000000005,8500000.0,44957583.0,20.923,6.2895,11000000.0,34362741.0,24.31225,6.8709999999999996,55000000.0,146958132.25
William Lucking,['Science Fiction'],11.0,11.175333333333333,5.591,7000000.0,28433333.333333332,13.295333333333332,5.893999999999999,17666666.666666668,34251553.666666664,18.8454,7.051399999999999,44000000.0,78141516.2
Stan Shaw,['Family'],11.0,31.09766666666667,6.656333333333333,7000000.0,78596993.0,20.959999999999997,6.256333333333333,23666666.666666668,72761123.66666667,16.541400000000003,5.927200000000001,60300000.0,81329049.2
Hassan Johnson,['Thriller'],6.0,15.201,6.4635,57500000.0,76939532.5,8.724,5.515499999999999,8500000.0,9626384.5,9.55,6.0375,5000000.0,1545431.0
Sam Raimi,['Romance'],13.0,26.1055,6.53525,6462505.0,25150336.75,14.921750000000001,6.43525,4807500.0,1437947.75,39.6666,6.5892,46800000.0,237534406.2
Daniel Mays,['Action'],12.0,18.30675,6.634,41750000.0,115630236.25,23.441,7.2385,33000000.0,60060217.75,22.3285,6.424999999999999,45175000.0,120950232.25
Estella Warren,['Thriller'],3.0,20.974,5.134,94000000.0,54744738.0,45.649,5.73,100000000.0,362211740.0,10.444,6.704,4000000.0,10400000.0
Edgar Ramírez,['War'],4.0,32.256,7.424,70000000.0,442824138.0,24.622,6.377,40000000.0,152039882.0,31.9595,6.3565000000000005,95000000.0,217395399.5
Dabbs Greer,['Mystery'],10.0,13.202999999999998,7.003666666666668,738666.6666666666,9724333.333333334,12.444333333333333,6.727333333333333,272333.3333333333,2000000.0,39.01675,6.89375,38250000.0,141840251.25
Joshua Malina,['Thriller'],8.0,27.262,7.250500000000001,40000000.0,210118673.0,15.657,6.4030000000000005,41000000.0,77142416.0,13.106000000000002,6.268749999999999,15000000.0,12322420.5
Kirk Acevedo,['Family'],4.0,22.636,7.45,52000000.0,98126565.0,18.828,6.747,7000000.0,28780255.0,18.8455,6.750500000000001,15000000.0,44171482.5
Steve-O,['Romance'],4.0,10.483,5.682,5000000.0,0.0,3.109,4.071,2500000.0,0.0,14.866,6.5715,15500000.0,95001491.5
James Darren,['Mystery'],3.0,5.588,6.1,0.0,1500000.0,0.979,6.2,1000000.0,2000000.0,27.595,7.31,6000000.0,28900000.0
Traci Dinwiddie,['Documentary'],4.0,10.664,5.361,34000000.0,19693891.0,8.122,5.9,2500000.0,548712.0,42.162,7.3919999999999995,24500000.0,82023481.5
Laurene Landon,['War'],6.0,14.7165,5.9985,850000.0,13575267.0,7.954,5.428,1800000.0,335691.0,13.453,5.8325,4000000.0,0.0
Daniel Gillies,['Romance'],3.0,16.208,6.474,7000000.0,0.0,34.955,7.26,200000000.0,788976453.0,13.001,4.862,17000000.0,10921200.0
Jenna Elfman,['Mystery'],7.0,15.372499999999999,6.5885,12500000.0,28337713.5,20.273,5.8134999999999994,75500000.0,147228302.5,24.930333333333333,6.378,48333333.333333336,92667424.0
Corey Burton,['Romance'],21.0,24.624571428571425,6.712857142857142,33957142.85714286,112027240.85714285,43.431714285714285,6.500142857142857,49785714.28571428,126633721.85714285,34.99928571428571,6.2057142857142855,35428571.428571425,76679967.42857143
Paul Rust,['TV Movie'],3.0,16.572,5.613,0.0,33472850.0,20.441,5.947,18000000.0,15345201.0,76.028,8.216,70000000.0,321457747.0
Nick Cassavetes,['War'],8.0,13.998,6.372,3750000.0,24518782.5,28.927500000000002,6.6925,41350000.0,124588073.0,31.0445,6.50825,72000000.0,190791694.0
Rory Calhoun,['Science Fiction'],3.0,6.418,4.888,0.0,44800000.0,14.104,5.8,3000000.0,6342668.0,17.642,5.944,3000000.0,0.0
Morgane Polanski,['Comedy'],3.0,41.509,8.384,35000000.0,120072577.0,14.326,6.738,50000000.0,42580321.0,19.963,6.824,45000000.0,60331447.0
Ken Davitian,['Mystery'],7.0,26.906,6.4885,50000000.0,139566106.0,23.424,5.400499999999999,24000000.0,174225243.0,15.733000000000002,6.777333333333334,33666666.666666664,121806103.0
John Michael Higgins,['Family'],23.0,17.952714285714286,5.650285714285715,35285714.28571428,41996851.571428575,21.06714285714286,6.033714285714285,67142857.14285715,113811497.14285715,23.886222222222223,6.2332222222222216,49222222.222222224,134724691.8888889
James Urbaniak,['Family'],7.0,11.166,6.6025,15000000.0,17174295.5,17.246,5.621499999999999,23500000.0,62540921.0,15.425000000000002,6.896333333333334,23000000.0,25898893.333333332
Randy Couture,[],5.0,26.01,6.077,25000000.0,56489558.0,31.299,6.518,7500000.0,8742330.0,49.439666666666675,6.309333333333334,62333333.333333336,196482116.33333334
Heather Matarazzo,['Family'],8.0,24.491,6.9235,28500000.0,76929247.0,28.087,5.896,26500000.0,89295719.5,13.00675,5.678999999999999,10800000.0,14622966.0
DeForest Kelley,['Thriller'],9.0,9.046666666666667,6.374,3084666.6666666665,4160000.0,19.349999999999998,6.8500000000000005,21666666.666666668,107600000.0,19.810333333333332,6.635666666666666,27000000.0,100033333.33333333
Mary Stuart Masterson,['Family'],12.0,10.97825,6.17475,1625000.0,6846090.25,17.9965,6.5095,6750000.0,41765631.75,13.948249999999998,5.63625,26250000.0,14226666.25
Richard Brake,['Mystery'],7.0,15.584,6.356999999999999,39500000.0,87218129.0,46.09,7.422499999999999,110000000.0,252600401.0,13.101999999999999,6.267666666666667,46000000.0,82791996.0
Nick Zano,['Mystery'],5.0,64.869,7.972,52000000.0,352114312.0,14.895,5.149,26000000.0,48563556.0,28.123333333333335,5.467333333333333,21666666.666666668,111816248.33333333
Ted Raimi,['Crime'],25.0,18.916375000000002,6.4403749999999995,11247502.5,38314257.375,17.901374999999998,6.215,19125000.0,52147118.25,38.45466666666667,6.407444444444445,93833333.33333333,356326680.8888889
Ti Lung,['Action'],5.0,20.038,7.453,0.0,4469460.0,14.806,7.055,150000.0,0.0,16.422666666666668,6.591666666666666,20333333.333333332,7547666.333333333
Anne Fletcher,['Crime'],15.0,39.188399999999994,6.4114,28400000.0,149115210.8,20.873,5.812600000000001,40960000.0,55205952.8,29.533800000000003,6.1348,69200000.0,149592857.2
JoAnna Garcia,['TV Movie'],3.0,41.793,6.225,30000000.0,287553595.0,51.609,5.8,16000000.0,66468332.0,13.422,4.542,0.0,54822.0
Kate Ashfield,['TV Movie'],4.0,5.62,5.545,0.0,3021629.0,4.361,6.4,0.0,102471.0,22.328500000000002,6.5205,8550000.0,15048546.0
Jean Smart,['Romance'],14.0,9.9545,5.824750000000001,10500000.0,23102722.75,9.175249999999998,5.994,20150000.0,48077210.25,15.658499999999998,6.327500000000001,26333333.333333332,88885548.83333333
John Quade,['Comedy'],9.0,22.242666666666665,7.751333333333332,7666666.666666667,76194442.33333333,13.831999999999999,6.604333333333333,2950000.0,38998828.333333336,12.088333333333333,6.050666666666667,7166666.666666667,41768433.0
Bill Fagerbakke,['Crime'],7.0,13.316500000000001,6.312,15500000.0,68267050.0,35.92,6.503,50650000.0,162893296.0,41.925000000000004,6.786333333333334,20333333.333333332,101716903.0
Dylan Baker,['Family'],31.0,16.424,6.1034999999999995,25800000.0,45395369.5,14.788300000000001,6.3740000000000006,36170000.0,59303817.0,26.414454545454547,6.633090909090909,61454545.45454545,198241665.36363637
Francesca Neri,['Action'],3.0,10.859,4.484,3000000.0,0.0,7.355,5.7,0.0,518865.0,14.282,7.071,0.0,1535558.0
Thom Barry,['Romance'],9.0,12.742666666666665,5.710333333333334,40000000.0,86633865.66666667,31.92833333333333,6.721666666666667,80000000.0,460919100.0,9.689666666666668,5.4366666666666665,24000000.0,70847599.0
Wilford Brimley,['Romance'],22.0,18.261714285714284,6.9,8985714.285714285,34588765.85714286,12.688285714285715,6.253,8860000.0,26508128.714285713,16.637625,6.261125,24125000.0,58748665.125
David Arquette,['Family'],22.0,19.401,5.915285714285715,8600000.0,28230997.57142857,23.008142857142854,6.261571428571428,21428571.42857143,65139846.428571425,21.106125,5.5436250000000005,17875000.0,28309317.125
June Diane Raphael,['Mystery'],7.0,30.335499999999996,7.0009999999999994,47500000.0,94979514.5,24.854,5.578,45000000.0,88866875.0,15.422666666666666,5.872,28333333.333333332,75880938.33333333
Ryan Kwanten,['Romance'],4.0,11.71,6.8,15000000.0,21000000.0,58.296,6.4,20000000.0,22217407.0,18.9925,6.395,40000000.0,70198907.0
Peri Gilpin,['Romance'],3.0,16.03,6.173,137000000.0,85131830.0,5.59,5.917,7300000.0,0.0,3.678,4.5,20000000.0,0.0
Beau Garrett,['Family'],5.0,15.631,5.473,10000000.0,0.0,31.426,5.593,130000000.0,301913131.0,25.319666666666667,5.986666666666667,73666666.66666667,168823478.33333334
Jean Dujardin,['Romance'],5.0,8.05,5.547,4289601.0,33026616.0,12.277,6.621,13442285.0,12500000.0,14.650333333333334,7.234666666666667,23721733.333333332,60654775.333333336
Heather Locklear,['Science Fiction'],7.0,13.112,5.971,9500000.0,8636491.5,17.5355,6.409000000000001,33000000.0,82299009.5,21.494,6.339333333333333,33333333.333333332,53846706.333333336
Patricia Velásquez,['Romance'],5.0,60.824,6.91,80000000.0,415885488.0,5.984,4.76,3000000.0,0.0,31.073333333333334,5.216666666666667,41733333.333333336,154809911.0
Rodger Bumpass,['Romance'],24.0,30.98175,6.107125,49037500.0,126441338.625,67.2205,7.1213750000000005,76125000.0,219206291.125,60.554,6.949624999999999,104625000.0,382294695.625
Kevin McCarthy,['Family'],19.0,14.882166666666668,6.739833333333333,1429500.0,11546878.333333334,16.0545,5.768833333333333,9333333.333333334,24304193.833333332,11.489,5.806142857142857,24714285.714285713,27440018.714285713
Ricky Gervais,['Thriller'],10.0,19.746333333333332,5.967,52333333.333333336,213923251.33333334,26.209999999999997,6.455666666666666,82333333.33333333,189302536.33333334,18.82375,5.9675,21375000.0,48213665.25
Kabir Bedi,['Science Fiction'],4.0,33.882,6.321,27500000.0,187500000.0,2.887,6.9,1100000.0,11000000.0,4.2525,4.612,8750000.0,1093652.5
Chris Messina,['Family'],11.0,20.360666666666667,6.657333333333333,49000000.0,130138768.33333333,15.521666666666667,6.614999999999999,24000000.0,72865475.66666667,13.4826,6.1208,10700000.0,50178538.2
John Ireland,['Romance'],9.0,12.738666666666667,7.179666666666667,1833333.3333333333,3920666.6666666665,21.688666666666666,7.1209999999999996,10252666.666666666,24126666.666666668,14.444,6.039666666666666,8333333.333333333,2250000.0
Carroll Baker,['Romance'],6.0,29.1385,7.335,10200000.0,41427909.0,11.0325,6.144,18000000.0,6150000.0,22.491,6.817500000000001,32500000.0,155690668.0
John Landis,['Science Fiction'],19.0,21.850000000000005,6.531,8616666.666666666,53857432.5,29.248833333333337,7.093666666666667,12225000.0,52755436.666666664,16.163999999999998,6.063428571428571,40971428.571428575,125560177.28571428
Ebonie Smith,['Romance'],5.0,35.308,7.287,15000000.0,120207127.0,28.517,7.005,25000000.0,227853986.0,21.19033333333333,6.326,58383333.333333336,203355806.0
Brandon Mychal Smith,['Drama'],3.0,19.308,6.328,10000000.0,103166989.0,16.968,7.023,30000000.0,41480851.0,6.924,5.1,250000.0,0.0
Patrick Sabongui,['TV Movie'],6.0,18.211,5.58,60000000.0,125535263.0,38.9345,6.3175,126000000.0,244927632.5,32.427,5.8735,90000000.0,287169097.5
Alexander Ludwig,['War'],4.0,10.101,5.7,4000000.0,0.0,12.933,5.382,45000000.0,31852619.0,40.5185,6.4975000000000005,62500000.0,400349356.0
Courtney B. Vance,['Science Fiction'],15.0,17.639400000000002,6.442599999999999,11900000.0,83718396.0,12.745,6.558399999999999,23350000.0,37670087.2,19.6498,6.324199999999999,28928600.0,36212830.2
Kim Director,['Science Fiction'],4.0,15.186,6.759,25000000.0,21567853.0,9.868,6.5,22000000.0,19288130.0,14.112499999999999,4.662,11500000.0,24601114.0
Peter Riegert,['Romance'],6.0,17.047,6.3495,1350000.0,78631207.5,41.463,6.6114999999999995,29000000.0,187573061.5,12.165,6.3445,28650000.0,60040920.5
Joe Mantegna,['Mystery'],24.0,18.17625,6.386875,15750000.0,31980816.625,16.572375,6.17725,25250000.0,22107383.625,17.85925,6.054500000000001,21437500.0,95612977.75
Lance Bass,['Romance'],3.0,35.617,6.199,28000000.0,60780981.0,3.824,4.8,16000000.0,4500000.0,26.586,6.038,85000000.0,187134117.0
Sonja Sohn,['Family'],3.0,2.83,7.294,1.0,0.0,17.327,6.611,32000000.0,16800000.0,37.761,6.688,23000000.0,150816700.0
Derek Webster,['Romance'],5.0,16.801,7.203,0.0,6110979.0,30.82,6.979,55000000.0,196567262.0,31.46766666666667,6.2330000000000005,78666666.66666667,403849826.0
David Wayne,['TV Movie'],6.0,7.772,6.6075,1799000.0,4735000.0,13.7675,7.069,3732500.0,6188281.5,10.042,6.909,2000000.0,18426500.0
Sarah Lancaster,['TV Movie'],3.0,64.869,7.972,52000000.0,352114312.0,4.626,4.9,8000000.0,0.0,17.153,6.189,6000000.0,5206.0
Tress MacNeille,['Crime'],21.0,19.076428571428572,6.530285714285713,8364285.714285715,60773997.428571425,23.790857142857142,6.0878571428571435,16428571.42857143,45562286.28571428,34.99728571428572,6.066142857142857,51714285.71428572,131636232.71428572
Colin Ford,['Family'],9.0,14.452333333333334,5.686333333333334,18833333.333333332,74412528.66666667,10.808666666666667,5.139,17000000.0,18395504.0,23.215333333333334,6.3756666666666675,39333333.333333336,95045364.0
Richard Griffiths,['Thriller'],21.0,16.776285714285713,6.642571428571428,10500000.0,48483961.28571428,70.62042857142856,6.886142857142858,54142857.14285714,383886504.71428573,58.152857142857144,6.5804285714285715,148571428.57142857,476699744.0
Ben Barnes,['Fantasy'],4.0,32.496,7.259,70000000.0,137515140.0,58.073,6.618,225000000.0,419665568.0,33.280499999999996,6.2105,77500000.0,210196568.0
Peter Fonda,['Science Fiction'],17.0,9.9548,5.716399999999999,1160000.0,13322229.0,11.0502,5.646199999999999,16600000.0,23079852.2,21.27014285714286,6.091285714285713,28867721.42857143,83734026.57142857
Jon Lovitz,['Romance'],26.0,17.763375,6.48425,17912500.0,52926343.125,19.374874999999996,6.001625000000001,16250005.0,25991073.75,18.4206,5.6471,40800000.0,41756093.9
Rodney Harvey,['Family'],4.0,7.589,5.6,5500000.0,969205.0,5.926,6.781,0.0,8892589.0,11.8415,6.233499999999999,1650000.0,3257926.0
Bill Hader,['Family'],16.0,25.4222,6.3942,26800000.0,128178123.0,34.9678,6.1688,67360000.0,296188110.0,40.53866666666667,6.3655,121666666.66666667,334108562.5
Wilfrid Hyde-White,['TV Movie'],5.0,19.533,7.945,0.0,1226098.0,20.29,7.521,17000000.0,72661442.0,11.292666666666667,4.795,10833333.333333334,27894445.666666668
Tony Shalhoub,['Family'],29.0,16.190555555555555,6.616222222222222,16900000.0,23156435.888888888,23.69488888888889,6.589111111111111,43888888.88888889,60566858.44444445,28.097545454545454,6.0476363636363635,75500000.0,194762310.63636363
John Larroquette,['Mystery'],15.0,24.390600000000003,6.616,10628000.0,33100962.4,14.3824,6.522,15340000.0,71283383.4,29.812799999999992,5.9106000000000005,13100000.0,47238339.8
Romi Park,['Family'],5.0,21.809,6.9,0.0,1238072.0,19.275,7.1,0.0,6032296.0,27.200666666666667,7.218333333333334,0.0,8078436.333333333
Tom Sizemore,[],33.0,18.714909090909092,6.393363636363636,14590909.090909092,34798097.09090909,24.725545454545454,6.694636363636364,51418181.81818182,99819544.18181819,17.227090909090908,5.592181818181818,41545454.54545455,68787727.0
Antonio Fargas,['War'],11.0,16.794,6.580666666666667,1500000.0,5969328.666666667,11.346666666666666,6.086666666666667,7000000.0,10026722.333333334,17.4484,5.368399999999999,2360000.0,6025729.8
Richard Belzer,['Mystery'],15.0,22.9674,6.506,10929152.0,32877487.0,9.197799999999999,5.5946,25200000.0,5859039.6,11.2192,5.9764,28680000.0,19742356.8
Tom Everett Scott,['Crime'],11.0,14.862333333333334,6.063,20666666.666666668,25406941.666666668,17.744666666666664,6.206333333333333,7333333.333333333,22673859.333333332,16.3552,5.930400000000001,45800000.0,77071368.0
Dann Florek,['History'],9.0,9.317666666666668,6.210000000000001,7500000.0,6472748.0,9.31,5.835999999999999,12000000.0,8214018.666666667,21.945000000000004,5.553999999999999,50333333.333333336,125363169.0
Jason Antoon,['Romance'],11.0,16.333333333333332,6.252,62000000.0,184146830.33333334,15.230333333333334,5.947,46666666.666666664,86379028.66666667,13.151,5.9978,25609000.0,44573474.8
Bridgit Mendler,['Family'],3.0,13.532,5.414,10000000.0,1895782.0,41.621,5.632,75000000.0,443140005.0,18.66,5.863,12000000.0,0.0
George Hamilton,['Romance'],13.0,7.35425,5.580500000000001,1989750.0,12471250.0,23.624249999999996,6.033,26000000.0,49804317.0,12.251999999999999,5.7356,28030000.0,32235600.8
Billy West,['Romance'],10.0,20.045333333333332,6.733333333333333,31108333.333333332,86439671.33333333,17.001666666666665,5.801666666666667,50000000.0,96680477.66666667,24.347,6.22225,47250000.0,78723721.5
Jonathan Ward,['Romance'],5.0,8.416,6.3,0.0,300859.0,14.48,4.422,0.0,5935269.0,16.971999999999998,6.613666666666667,24666666.666666668,49083535.0
Robert Belushi,['Family'],3.0,16.33,5.713,0.0,16487322.0,10.525,5.466,12500000.0,27206120.0,14.945,5.906,52000000.0,216485654.0
Amaury Nolasco,['Family'],6.0,12.0125,6.005,90000000.0,365755041.0,17.5275,5.986000000000001,27500000.0,75946634.0,16.8235,5.7675,32500000.0,23471110.5
Michael Beach,['Romance'],12.0,19.22525,6.82625,21250000.0,35656967.0,15.356750000000002,6.105250000000001,8825000.0,23513039.0,16.1285,6.2490000000000006,19250000.0,26769820.75
Emily Holmes,['War'],5.0,18.015,6.185,60000000.0,95427515.0,27.448,5.428,33000000.0,62022014.0,21.674000000000003,5.611666666666667,25000000.0,43298755.0
Yan-Kay Crystal Lowe,['Thriller'],16.0,14.4252,5.3042,36420000.0,37253450.0,36.900999999999996,5.5532,48400000.0,136519777.6,29.777833333333334,5.6215,20666500.0,47072725.166666664
Brad Renfro,['Family'],11.0,18.8,6.507666666666666,29666666.666666668,102383514.66666667,7.390999999999999,5.938,11000000.0,3060667.3333333335,13.5166,6.1968,9460000.0,6231498.4
Marla Sokoloff,['TV Movie'],5.0,13.431,6.07,20000000.0,11585483.0,18.223,5.813,15000000.0,9902115.0,10.570666666666666,5.963333333333334,8366666.666666667,29039053.0
Wyatt Russell,['Mystery'],4.0,19.616,5.854,50000000.0,42277365.0,20.378,6.418,75000000.0,14594226.0,22.436999999999998,5.646,86500000.0,87521957.5
Nadine Ellis,['Mystery'],8.0,32.4505,5.231,102000000.0,191241866.5,37.9695,6.672499999999999,73500000.0,239993580.5,19.941000000000003,6.05875,26875000.0,39557888.25
Christina Milian,['Family'],8.0,60.31699999999999,6.771,65500000.0,299370931.5,19.974,6.899,3000000.0,23511856.0,20.098,5.356,42750000.0,48314405.5
William Katt,['Romance'],8.0,29.567999999999998,7.0969999999999995,6400000.0,12939076.5,11.187999999999999,5.3515,2500000.0,9722315.5,13.633500000000002,6.12475,1675000.0,850239.5
Ethan Embry,[],16.0,11.373999999999999,6.226999999999999,11000000.0,8521396.8,13.6708,6.3518,15200000.0,22934272.6,16.328666666666667,6.148666666666666,26666666.666666668,71916803.16666667
Tom Sturridge,['Mystery'],5.0,9.053,6.3,0.0,14059077.0,12.564,5.8,23000000.0,16123851.0,13.890333333333333,6.718333333333334,25333333.333333332,16895985.0
Shannen Doherty,['War'],7.0,16.732,6.71,7550000.0,17880708.0,23.007,6.618,18000000.0,26627579.5,13.950333333333333,6.128,9266666.666666666,11327454.0
Charles Cyphers,[],13.0,12.25475,6.729,3037500.0,1359731.75,27.27325,6.29,3331250.0,27972207.5,21.724399999999996,6.5306,6300000.0,39711159.6
Jill Clayburgh,['Romance'],11.0,8.115333333333334,6.326333333333333,2166666.6666666665,32576025.333333332,3.4570000000000003,6.366,0.0,4454538.333333333,47.5478,6.060599999999999,18900000.0,88008920.8
Bridgette Wilson-Sampras,['Romance'],10.0,23.045333333333332,6.121333333333333,9333333.333333334,62325125.666666664,14.779666666666664,6.374,21666666.666666668,47397511.333333336,14.792250000000001,5.30275,20571130.75,36793486.5
Geraldine James,['Science Fiction'],10.0,16.069,6.683,14000000.0,33109413.666666668,21.309,6.6499999999999995,33954915.666666664,206856912.66666666,24.226,6.683999999999999,65550000.0,157002461.5
David Strathairn,['Science Fiction'],29.0,15.097444444444442,6.888222222222222,13066666.666666666,32477134.111111112,12.815333333333333,6.491333333333333,17722222.222222224,59370931.333333336,18.038818181818183,6.564272727272728,35500000.0,103183803.81818181
Michael T. Weiss,['Mystery'],3.0,13.942,6.408,3000000.0,0.0,12.954,4.676,10000000.0,7316658.0,23.003,6.099,100000000.0,290745055.0
Stephen Macht,['Romance'],5.0,9.01,3.947,5500000.0,4865000.0,15.702,6.7,12000000.0,3769990.0,6.958333333333333,4.806666666666667,4500000.0,3860963.6666666665
Matt O'Leary,['Family'],11.0,22.60966666666667,6.108,41333333.333333336,63798560.666666664,20.032333333333334,5.698333333333333,15825000.0,66977078.666666664,16.459,6.2706,30700000.0,85726073.8
Dana Hill,[],4.0,5.935,6.4,0.0,8100000.0,25.872,6.169,17000000.0,49364621.0,27.874499999999998,6.702500000000001,50000017.5,162669425.5
Dolly Parton,['Science Fiction'],6.0,14.8285,6.521000000000001,18750000.0,86500000.0,13.686,6.002,21500000.0,58669706.0,23.554000000000002,5.781000000000001,18000000.0,145553000.5
Todd Louiso,['Family'],11.0,30.65233333333333,7.273333333333333,52000000.0,247570155.33333334,17.893333333333334,5.712666666666666,31000000.0,40601037.0,16.6334,6.082800000000001,16700000.0,30960058.2
Shelley Winters,['Romance'],19.0,13.025666666666666,7.0475,1989000.0,4797833.333333333,15.225499999999998,6.9615,2550000.0,18767519.666666668,12.718571428571428,5.716571428571429,2392857.1428571427,6653769.857142857
Rosemary Harris,['Romance'],10.0,10.137,6.317,4000000.0,14393483.333333334,50.03966666666667,6.814,113000000.0,537107591.0,34.607749999999996,6.5435,89750000.0,272825589.5
Melissa McCarthy,['Romance'],9.0,13.263666666666666,6.314333333333334,25833333.333333332,51398798.0,31.962,6.235666666666667,87333333.33333333,187412310.33333334,19.599999999999998,6.510666666666666,35166666.666666664,157198315.66666666
Kevin Corrigan,['Action'],28.0,24.71666666666667,6.520444444444445,19477777.777777776,32960769.444444444,12.79,6.769444444444444,13477777.777777778,33609555.222222224,23.726800000000004,6.7122,26925000.0,90800365.7
