Year,Actor,Character,Film,GG_Best_Actor_Drama,GG_Best_Actress_Drama,GG_Best_Supporting_Actor,GG_Best_Supporting_Actress,GG_Best_Actor_Comedy_or_Musical,GG_Best_Actress_Comedy_or_Musical
1959,Dean Martin,Michael Haney,Who Was That Lady?,0.0,0.0,0.0,0.0,1.0,0.0
1959,Sidney Poitier,Porgy,Porgy and Bess,0.0,0.0,0.0,0.0,1.0,0.0
1970,Albert Finney,Ebenezer Scrooge,Scrooge,0.0,0.0,0.0,0.0,1.0,0.0
1970,Elliott Gould,"Captain John ""Trapper"" McIntyre",M*A*S*H,0.0,0.0,0.0,0.0,1.0,0.0
1970,Donald Sutherland,"Captain Benjamin ""Hawkeye"" Pierce",M*A*S*H,0.0,0.0,0.0,0.0,1.0,0.0
1970,Richard Benjamin,Jonathan Balser,Diary of a Mad Housewife,0.0,0.0,0.0,0.0,1.0,0.0
1970,Jack Lemmon,George Kellerman,The Out-of-Towners,0.0,0.0,0.0,0.0,1.0,0.0
1971,Topol,Tevye,Fiddler on the Roof,0.0,0.0,0.0,0.0,1.0,0.0
1971,Bud Cort,Harold Chasen,Harold and Maude,0.0,0.0,0.0,0.0,1.0,0.0
1971,Dean Jones,Professor Dooley,The Million Dollar Duck,0.0,0.0,0.0,0.0,1.0,0.0
1971,Walter Matthau,Joseph P. Kotcher,Kotch,0.0,0.0,0.0,0.0,1.0,0.0
1971,Gene Wilder,Willy Wonka,Willy Wonka & the Chocolate Factory,0.0,0.0,0.0,0.0,1.0,0.0
1972,Jack Lemmon,Wendell Armbruster,Avanti!,0.0,0.0,0.0,0.0,1.0,0.0
1972,Edward Albert,Don Baker,Butterflies Are Free,0.0,0.0,0.0,0.0,1.0,0.0
1972,Charles Grodin,Lenny Cantrow,The Heartbreak Kid,0.0,0.0,0.0,0.0,1.0,0.0
1972,Walter Matthau,Pete,Pete 'n' Tillie,0.0,0.0,0.0,0.0,1.0,0.0
1972,Peter O'Toole,Don Quixote de la Mancha / Miguel de Cervantes,Man of La Mancha,0.0,0.0,0.0,0.0,1.0,0.0
1973,George Segal,Steve Blackburn,A Touch of Class,0.0,0.0,0.0,0.0,1.0,0.0
1973,Carl Anderson,Judas Iscariot,Jesus Christ Superstar,0.0,0.0,0.0,0.0,1.0,0.0
1973,Ted Neeley,Jesus Christ,Jesus Christ Superstar,0.0,0.0,0.0,0.0,1.0,0.0
1973,Richard Dreyfuss,Curt Henderson,American Graffiti,0.0,0.0,0.0,0.0,1.0,0.0
1973,Ryan O'Neal,Moses Pray,Paper Moon,0.0,0.0,0.0,0.0,1.0,0.0
1974,Art Carney,Harry Coombes,Harry and Tonto,0.0,0.0,0.0,0.0,1.0,0.0
1974,Jack Lemmon,Hildy Johnson,The Front Page,0.0,0.0,0.0,0.0,1.0,0.0
1974,Walter Matthau,Walter Burns,The Front Page,0.0,0.0,0.0,0.0,1.0,0.0
1974,James Earl Jones,Rupert Marshall,Claudine,0.0,0.0,0.0,0.0,1.0,0.0
1974,Burt Reynolds,"Paul ""Wrecking"" Crewe",The Longest Yard,0.0,0.0,0.0,0.0,1.0,0.0
1975,George Burns,Al Lewis,The Sunshine Boys,0.0,0.0,0.0,0.0,1.0,0.0
1975,Walter Matthau,Willy Clark,The Sunshine Boys,0.0,0.0,0.0,0.0,1.0,0.0
1975,Warren Beatty,George Roundy,Shampoo,0.0,0.0,0.0,0.0,1.0,0.0
1975,James Caan,Billy Rose,Funny Lady,0.0,0.0,0.0,0.0,1.0,0.0
1975,Peter Sellers,Inspector Jacques Clouseau,The Return of the Pink Panther,0.0,0.0,0.0,0.0,1.0,0.0
1976,Kris Kristofferson,John Howard,A Star Is Born,0.0,0.0,0.0,0.0,1.0,0.0
1976,Mel Brooks,Mel Funn,Silent Movie,0.0,0.0,0.0,0.0,1.0,0.0
1976,Peter Sellers,Inspector Jacques Clouseau,The Pink Panther Strikes Again,0.0,0.0,0.0,0.0,1.0,0.0
1976,Jack Weston,Gaetano Proclo,The Ritz,0.0,0.0,0.0,0.0,1.0,0.0
1976,Gene Wilder,George Caldwell,Silver Streak,0.0,0.0,0.0,0.0,1.0,0.0
1977,Richard Dreyfuss,Elliott Garfield,The Goodbye Girl,0.0,0.0,0.0,0.0,1.0,0.0
1977,Woody Allen,Alvy Singer,Annie Hall,0.0,0.0,0.0,0.0,1.0,0.0
1977,Mel Brooks,Dr. Richard H. Thorndyke,High Anxiety,0.0,0.0,0.0,0.0,1.0,0.0
1977,Robert De Niro,Jimmy Doyle,"New York, New York",0.0,0.0,0.0,0.0,1.0,0.0
1977,John Travolta,Tony Manero,Saturday Night Fever,0.0,0.0,0.0,0.0,1.0,0.0
1978,Warren Beatty,Joe Pendleton,Heaven Can Wait,0.0,0.0,0.0,0.0,1.0,0.0
1978,Alan Alda,George,"Same Time, Next Year",0.0,0.0,0.0,0.0,1.0,0.0
1978,Gary Busey,Buddy Holly,The Buddy Holly Story,0.0,0.0,0.0,0.0,1.0,0.0
1978,Chevy Chase,Detective Tony Carlson,Foul Play,0.0,0.0,0.0,0.0,1.0,0.0
1978,George C. Scott,Gloves Malloy / Spats Baxter,Movie Movie,0.0,0.0,0.0,0.0,1.0,0.0
1978,John Travolta,Danny Zuko,Grease,0.0,0.0,0.0,0.0,1.0,0.0
1979,Peter Sellers,Chance,Being There,0.0,0.0,0.0,0.0,1.0,0.0
1979,George Hamilton,Count Dracula,Love at First Bite,0.0,0.0,0.0,0.0,1.0,0.0
1979,Dudley Moore,George Webber,10,0.0,0.0,0.0,0.0,1.0,0.0
1979,Burt Reynolds,Phil Potter,Starting Over,0.0,0.0,0.0,0.0,1.0,0.0
1979,Roy Scheider,Joe Gideon,All That Jazz,0.0,0.0,0.0,0.0,1.0,0.0
1980,Ray Sharkey,Vinnie Vacarri,The Idolmaker,0.0,0.0,0.0,0.0,1.0,0.0
1980,Neil Diamond,Yussel Rabinovitch,The Jazz Singer,0.0,0.0,0.0,0.0,1.0,0.0
1980,Tommy Lee Jones,Doolittle Mooney Lynn,Coal Miner's Daughter,0.0,0.0,0.0,0.0,1.0,0.0
1980,Paul Le Mat,Melvin Dummar,Melvin and Howard,0.0,0.0,0.0,0.0,1.0,0.0
1980,Walter Matthau,Miles Kendig,Hopscotch,0.0,0.0,0.0,0.0,1.0,0.0
1981,Dudley Moore,Arthur Bach,Arthur,0.0,0.0,0.0,0.0,1.0,0.0
1981,Alan Alda,Jack Burroughs,The Four Seasons,0.0,0.0,0.0,0.0,1.0,0.0
1981,George Hamilton,Don Diego Vega / Zorro / Wigglesworth / Ramon Vega,"Zorro, The Gay Blade",0.0,0.0,0.0,0.0,1.0,0.0
1981,Steve Martin,Arthur Parker,Pennies from Heaven,0.0,0.0,0.0,0.0,1.0,0.0
1981,Walter Matthau,Dan Snow,First Monday in October,0.0,0.0,0.0,0.0,1.0,0.0
1982,Dustin Hoffman,Michael Dorsey / Dorothy Michaels,Tootsie,0.0,0.0,0.0,0.0,1.0,0.0
1982,Peter O'Toole,Alan Swann,My Favorite Year,0.0,0.0,0.0,0.0,1.0,0.0
1982,Al Pacino,Ivan Travalian,Author! Author!,0.0,0.0,0.0,0.0,1.0,0.0
1982,Robert Preston,"Caroll ""Toddy"" Todd",Victor Victoria,0.0,0.0,0.0,0.0,1.0,0.0
1982,Henry Winkler,Chuck,Night Shift,0.0,0.0,0.0,0.0,1.0,0.0
1983,Michael Caine,Frank Bryant,Educating Rita,0.0,0.0,0.0,0.0,1.0,0.0
1983,Woody Allen,Leonard Zelig,Zelig,0.0,0.0,0.0,0.0,1.0,0.0
1983,Tom Cruise,Joel Goodson,Risky Business,0.0,0.0,0.0,0.0,1.0,0.0
1983,Eddie Murphy,Billy Ray Valentine,Trading Places,0.0,0.0,0.0,0.0,1.0,0.0
1983,Mandy Patinkin,Avigdor,Yentl,0.0,0.0,0.0,0.0,1.0,0.0
1984,Dudley Moore,Rob Salinger,Micki & Maude,0.0,0.0,0.0,0.0,1.0,0.0
1984,Steve Martin,Roger Cobb,All of Me,0.0,0.0,0.0,0.0,1.0,0.0
1984,Eddie Murphy,Axel Foley,Beverly Hills Cop,0.0,0.0,0.0,0.0,1.0,0.0
1984,Bill Murray,Peter Venkman,Ghostbusters,0.0,0.0,0.0,0.0,1.0,0.0
1984,Robin Williams,Vladimir Ivanoff,Moscow on the Hudson,0.0,0.0,0.0,0.0,1.0,0.0
1985,Jack Nicholson,Charley Partanna,Prizzi's Honor,0.0,0.0,0.0,0.0,1.0,0.0
1985,Jeff Daniels,Tom Baxter / Gil Sheperd,The Purple Rose of Cairo,0.0,0.0,0.0,0.0,1.0,0.0
1985,Griffin Dunne,Paul Hackett,After Hours,0.0,0.0,0.0,0.0,1.0,0.0
1985,Michael J. Fox,Marty McFly,Back to the Future,0.0,0.0,0.0,0.0,1.0,0.0
1985,James Garner,Murphy Jones,Murphy's Romance,0.0,0.0,0.0,0.0,1.0,0.0
1986,Paul Hogan,"Michael J. ""Crocodile"" Dundee",Crocodile Dundee,0.0,0.0,0.0,0.0,1.0,0.0
1986,Matthew Broderick,Ferris Bueller,Ferris Bueller's Day Off,0.0,0.0,0.0,0.0,1.0,0.0
1986,Jeff Daniels,Charles Driggs,Something Wild,0.0,0.0,0.0,0.0,1.0,0.0
1986,Danny DeVito,Sam Stone,Ruthless People,0.0,0.0,0.0,0.0,1.0,0.0
1986,Jack Lemmon,Harvey Fairchild,That's Life!,0.0,0.0,0.0,0.0,1.0,0.0
1987,Robin Williams,Adrian Cronauer,"Good Morning, Vietnam",0.0,0.0,0.0,0.0,1.0,0.0
1987,Nicolas Cage,Ronny Cammareri,Moonstruck,0.0,0.0,0.0,0.0,1.0,0.0
1987,Danny DeVito,Owen Lift,Throw Momma from the Train,0.0,0.0,0.0,0.0,1.0,0.0
1987,William Hurt,Tom Grunick,Broadcast News,0.0,0.0,0.0,0.0,1.0,0.0
1987,Steve Martin,C. D. Bales,Roxanne,0.0,0.0,0.0,0.0,1.0,0.0
1987,Patrick Swayze,Johnny Castle,Dirty Dancing,0.0,0.0,0.0,0.0,1.0,0.0
1988,Tom Hanks,Josh Baskin,Big,0.0,0.0,0.0,0.0,1.0,0.0
1988,Michael Caine,Lawrence Jamieson,Dirty Rotten Scoundrels,0.0,0.0,0.0,0.0,1.0,0.0
1988,John Cleese,Archie Leach,A Fish Called Wanda,0.0,0.0,0.0,0.0,1.0,0.0
1988,Robert De Niro,Jack Walsh,Midnight Run,0.0,0.0,0.0,0.0,1.0,0.0
1988,Bob Hoskins,Eddie Valliant,Who Framed Roger Rabbit,0.0,0.0,0.0,0.0,1.0,0.0
1989,Morgan Freeman,Hoke Colburn,Driving Miss Daisy,0.0,0.0,0.0,0.0,1.0,0.0
1989,Billy Crystal,Harry Burns,When Harry Met Sally...,0.0,0.0,0.0,0.0,1.0,0.0
1989,Michael Douglas,Oliver Rose,The War of the Roses,0.0,0.0,0.0,0.0,1.0,0.0
1989,Steve Martin,Gil Buckman,Parenthood,0.0,0.0,0.0,0.0,1.0,0.0
1989,Jack Nicholson,Jack Napier / The Joker,Batman,0.0,0.0,0.0,0.0,1.0,0.0
1990,Gérard Depardieu,Georges Fauré,Green Card,0.0,0.0,0.0,0.0,1.0,0.0
1990,Macaulay Culkin,Kevin McCallister,Home Alone,0.0,0.0,0.0,0.0,1.0,0.0
1990,Johnny Depp,Edward Scissorhands,Edward Scissorhands,0.0,0.0,0.0,0.0,1.0,0.0
1990,Richard Gere,Edward Lewis,Pretty Woman,0.0,0.0,0.0,0.0,1.0,0.0
1990,Patrick Swayze,Sam Wheat,Ghost,0.0,0.0,0.0,0.0,1.0,0.0
1991,Robin Williams,"Henry ""Parry"" Sagan",The Fisher King,0.0,0.0,0.0,0.0,1.0,0.0
1991,Jeff Bridges,Jack Lucas,The Fisher King,0.0,0.0,0.0,0.0,1.0,0.0
1991,Billy Crystal,Mitch Robbins,City Slickers,0.0,0.0,0.0,0.0,1.0,0.0
1991,Dustin Hoffman,Captain Hook,Hook,0.0,0.0,0.0,0.0,1.0,0.0
1991,Kevin Kline,Jeffrey Anderson / Rod Randall,Soapdish,0.0,0.0,0.0,0.0,1.0,0.0
1992,Tim Robbins,Griffin Mill,The Player,0.0,0.0,0.0,0.0,1.0,0.0
1992,Nicolas Cage,Jack Singer,Honeymoon in Vegas,0.0,0.0,0.0,0.0,1.0,0.0
1992,Billy Crystal,Buddy Young Jr.,Mr. Saturday Night,0.0,0.0,0.0,0.0,1.0,0.0
1992,Marcello Mastroianni,Joe Meledandri,Used People,0.0,0.0,0.0,0.0,1.0,0.0
1992,Tim Robbins,Bob Roberts,Bob Roberts,0.0,0.0,0.0,0.0,1.0,0.0
1993,Robin Williams,Daniel Hillard / Mrs. Euphegenia Doubtfire,Mrs. Doubtfire,0.0,0.0,0.0,0.0,1.0,0.0
1993,Johnny Depp,Sam,Benny & Joon,0.0,0.0,0.0,0.0,1.0,0.0
1993,Tom Hanks,Sam Baldwin,Sleepless in Seattle,0.0,0.0,0.0,0.0,1.0,0.0
1993,Kevin Kline,Dave Kovic / Bill Mitchell,Dave,0.0,0.0,0.0,0.0,1.0,0.0
1993,Colm Meaney,Dessie Curley,The Snapper,0.0,0.0,0.0,0.0,1.0,0.0
1994,Hugh Grant,Charles,Four Weddings and a Funeral,0.0,0.0,0.0,0.0,1.0,0.0
1994,Jim Carrey,Stanley Ipkiss / The Mask,The Mask,0.0,0.0,0.0,0.0,1.0,0.0
1994,Johnny Depp,Ed Wood,Ed Wood,0.0,0.0,0.0,0.0,1.0,0.0
1994,Arnold Schwarzenegger,Alex Hesse,Junior,0.0,0.0,0.0,0.0,1.0,0.0
1994,Terence Stamp,Ralph / Bernadette Bassenger,"The Adventures of Priscilla, Queen of the Desert",0.0,0.0,0.0,0.0,1.0,0.0
1995,John Travolta,Chili Palmer,Get Shorty,0.0,0.0,0.0,0.0,1.0,0.0
1995,Michael Douglas,Andrew Shepherd,The American President,0.0,0.0,0.0,0.0,1.0,0.0
1995,Harrison Ford,Linus Larrabee,Sabrina,0.0,0.0,0.0,0.0,1.0,0.0
1995,Steve Martin,George Banks,Father of the Bride Part II,0.0,0.0,0.0,0.0,1.0,0.0
1995,Patrick Swayze,Vida Boheme,"To Wong Foo, Thanks for Everything! Julie Newmar",0.0,0.0,0.0,0.0,1.0,0.0
1996,Tom Cruise,Jerry Maguire,Jerry Maguire,0.0,0.0,0.0,0.0,1.0,0.0
1996,Antonio Banderas,Ché,Evita,0.0,0.0,0.0,0.0,1.0,0.0
1996,Kevin Costner,"Roy ""Tin Cup"" McAvoy",Tin Cup,0.0,0.0,0.0,0.0,1.0,0.0
1996,Nathan Lane,Albert Goldman,The Birdcage,0.0,0.0,0.0,0.0,1.0,0.0
1996,Eddie Murphy,Professor Sherman Klump / Buddy Love / Papa Klump / Mama Klump / Granny Klump / Ernie Klump / Lance Perkins,The Nutty Professor,0.0,0.0,0.0,0.0,1.0,0.0
1997,Jack Nicholson,Melvin Udall,As Good as It Gets,0.0,0.0,0.0,0.0,1.0,0.0
1997,Jim Carrey,Fletcher Reed,Liar Liar,0.0,0.0,0.0,0.0,1.0,0.0
1997,Dustin Hoffman,Stanley Motss,Wag the Dog,0.0,0.0,0.0,0.0,1.0,0.0
1997,Samuel L. Jackson,Ordell Robbie,Jackie Brown,0.0,0.0,0.0,0.0,1.0,0.0
1997,Kevin Kline,Howard Brackett,In & Out,0.0,0.0,0.0,0.0,1.0,0.0
1998,Michael Caine,Ray Say,Little Voice,0.0,0.0,0.0,0.0,1.0,0.0
1998,Antonio Banderas,Alejandro Murrieta / Zorro,The Mask of Zorro,0.0,0.0,0.0,0.0,1.0,0.0
1998,Warren Beatty,Senator Jay Billington Bulworth,Bulworth,0.0,0.0,0.0,0.0,1.0,0.0
1998,John Travolta,Governor Jack Stanton,Primary Colors,0.0,0.0,0.0,0.0,1.0,0.0
1998,Robin Williams,"Dr. Hunter ""Patch"" Adams",Patch Adams,0.0,0.0,0.0,0.0,1.0,0.0
1999,Jim Carrey,Andy Kaufman / Tony Clifton,Man on the Moon,0.0,0.0,0.0,0.0,1.0,0.0
1999,Robert De Niro,Paul Vitti,Analyze This,0.0,0.0,0.0,0.0,1.0,0.0
1999,Rupert Everett,Lord Arthur Goring,An Ideal Husband,0.0,0.0,0.0,0.0,1.0,0.0
1999,Hugh Grant,"William ""Will"" Thacker",Notting Hill,0.0,0.0,0.0,0.0,1.0,0.0
1999,Sean Penn,Emmet Ray,Sweet and Lowdown,0.0,0.0,0.0,0.0,1.0,0.0
2000,George Clooney,Ulysses Everett McGill,"O Brother, Where Art Thou?",0.0,0.0,0.0,0.0,1.0,0.0
2000,Jim Carrey,The Grinch,How the Grinch Stole Christmas,0.0,0.0,0.0,0.0,1.0,0.0
2000,John Cusack,Rob Gordon,High Fidelity,0.0,0.0,0.0,0.0,1.0,0.0
2000,Robert De Niro,Jack Byrnes,Meet the Parents,0.0,0.0,0.0,0.0,1.0,0.0
2000,Mel Gibson,Nick Marshall,What Women Want,0.0,0.0,0.0,0.0,1.0,0.0
2001,Gene Hackman,Royal Tenenbaum,The Royal Tenenbaums,0.0,0.0,0.0,0.0,1.0,0.0
2001,Hugh Jackman,Leopold Hausmann,Kate & Leopold,0.0,0.0,0.0,0.0,1.0,0.0
2001,Ewan McGregor,Christian,Moulin Rouge!,0.0,0.0,0.0,0.0,1.0,0.0
2001,John Cameron Mitchell,Hedwig Robinson,Hedwig and the Angry Inch,0.0,0.0,0.0,0.0,1.0,0.0
2001,Billy Bob Thornton,Terry Lee Collins,Bandits,0.0,0.0,0.0,0.0,1.0,0.0
2002,Richard Gere,Billy Flynn,Chicago,0.0,0.0,0.0,0.0,1.0,0.0
2002,Nicolas Cage,Charlie Kaufman / Donald Kaufman,Adaptation.,0.0,0.0,0.0,0.0,1.0,0.0
2002,Kieran Culkin,"Jason ""Igby"" Slocumb Jr.",Igby Goes Down,0.0,0.0,0.0,0.0,1.0,0.0
2002,Hugh Grant,Will Freeman,About a Boy,0.0,0.0,0.0,0.0,1.0,0.0
2002,Adam Sandler,Barry Egan,Punch-Drunk Love,0.0,0.0,0.0,0.0,1.0,0.0
2003,Bill Murray,Bob Harris,Lost in Translation,0.0,0.0,0.0,0.0,1.0,0.0
2003,Jack Black,Dewey Finn,School of Rock,0.0,0.0,0.0,0.0,1.0,0.0
2003,Johnny Depp,Captain Jack Sparrow,Pirates of the Caribbean: The Curse of the Black Pearl,0.0,0.0,0.0,0.0,1.0,0.0
2003,Jack Nicholson,Harry Sanborn,Something's Gotta Give,0.0,0.0,0.0,0.0,1.0,0.0
2003,Billy Bob Thornton,Willie T. Stokes,Bad Santa,0.0,0.0,0.0,0.0,1.0,0.0
2004,Jamie Foxx,Ray Charles,Ray,0.0,0.0,0.0,0.0,1.0,0.0
2004,Jim Carrey,Joel Barish,Eternal Sunshine of the Spotless Mind,0.0,0.0,0.0,0.0,1.0,0.0
2004,Paul Giamatti,Miles Raymond,Sideways,0.0,0.0,0.0,0.0,1.0,0.0
2004,Kevin Kline,Cole Porter,De-Lovely,0.0,0.0,0.0,0.0,1.0,0.0
2004,Kevin Spacey,Bobby Darin,Beyond the Sea,0.0,0.0,0.0,0.0,1.0,0.0
2005,Joaquin Phoenix,Johnny Cash,Walk the Line,0.0,0.0,0.0,0.0,1.0,0.0
2005,Pierce Brosnan,Julian Noble,The Matador,0.0,0.0,0.0,0.0,1.0,0.0
2005,Jeff Daniels,Bernard Berkman,The Squid and the Whale,0.0,0.0,0.0,0.0,1.0,0.0
2005,Johnny Depp,Willy Wonka,Charlie and the Chocolate Factory,0.0,0.0,0.0,0.0,1.0,0.0
2005,Nathan Lane,Max Bialystock,The Producers,0.0,0.0,0.0,0.0,1.0,0.0
2005,Cillian Murphy,"Patrick ""Kitten"" Braden",Breakfast on Pluto,0.0,0.0,0.0,0.0,1.0,0.0
2006,Sacha Baron Cohen,Borat Sagdiyev,Borat,0.0,0.0,0.0,0.0,1.0,0.0
2006,Johnny Depp,Captain Jack Sparrow,Pirates of the Caribbean: Dead Man's Chest,0.0,0.0,0.0,0.0,1.0,0.0
2006,Aaron Eckhart,Nick Naylor,Thank You for Smoking,0.0,0.0,0.0,0.0,1.0,0.0
2006,Chiwetel Ejiofor,Lola Carter,Kinky Boots,0.0,0.0,0.0,0.0,1.0,0.0
2006,Will Ferrell,Harold Crick,Stranger than Fiction,0.0,0.0,0.0,0.0,1.0,0.0
2007,Johnny Depp,Sweeney Todd / Benjamin Barker,Sweeney Todd: The Demon Barber of Fleet Street,0.0,0.0,0.0,0.0,1.0,0.0
2007,Ryan Gosling,Lars Lindstrom,Lars and the Real Girl,0.0,0.0,0.0,0.0,1.0,0.0
2007,Tom Hanks,Charlie Wilson,Charlie Wilson's War,0.0,0.0,0.0,0.0,1.0,0.0
2007,Philip Seymour Hoffman,Jon Savage,The Savages,0.0,0.0,0.0,0.0,1.0,0.0
2007,John C. Reilly,Dewey Cox,Walk Hard: The Dewey Cox Story,0.0,0.0,0.0,0.0,1.0,0.0
2008,Colin Farrell,Ray,In Bruges,0.0,0.0,0.0,0.0,1.0,0.0
2008,Javier Bardem,Juan Antonio,Vicky Cristina Barcelona,0.0,0.0,0.0,0.0,1.0,0.0
2008,James Franco,Saul Silver,Pineapple Express,0.0,0.0,0.0,0.0,1.0,0.0
2008,Brendan Gleeson,Ken Daley,In Bruges,0.0,0.0,0.0,0.0,1.0,0.0
2008,Dustin Hoffman,Harvey Shine,Last Chance Harvey,0.0,0.0,0.0,0.0,1.0,0.0
2009,Robert Downey Jr.,Sherlock Holmes,Sherlock Holmes,0.0,0.0,0.0,0.0,1.0,0.0
2009,Matt Damon,Mark Whitacre,The Informant!,0.0,0.0,0.0,0.0,1.0,0.0
2009,Daniel Day-Lewis,Guido Contini,Nine,0.0,0.0,0.0,0.0,1.0,0.0
2009,Joseph Gordon-Levitt,Tom Hansen,(500) Days of Summer,0.0,0.0,0.0,0.0,1.0,0.0
2009,Michael Stuhlbarg,Larry Gopnik,A Serious Man,0.0,0.0,0.0,0.0,1.0,0.0
2010,Paul Giamatti,Barney Panofsky,Barney's Version,0.0,0.0,0.0,0.0,1.0,0.0
2010,Johnny Depp,The Mad Hatter,Alice in Wonderland,0.0,0.0,0.0,0.0,1.0,0.0
2010,Johnny Depp,Frank Tupelo,The Tourist,0.0,0.0,0.0,0.0,1.0,0.0
2010,Jake Gyllenhaal,Jamie Randall,Love & Other Drugs,0.0,0.0,0.0,0.0,1.0,0.0
2010,Kevin Spacey,Jack Abramoff,Casino Jack,0.0,0.0,0.0,0.0,1.0,0.0
2011,Jean Dujardin,George Valentin,The Artist,0.0,0.0,0.0,0.0,1.0,0.0
2011,Brendan Gleeson,Sgt. Gerry Boyle,The Guard,0.0,0.0,0.0,0.0,1.0,0.0
2011,Joseph Gordon-Levitt,Adam Lerner,50/50,0.0,0.0,0.0,0.0,1.0,0.0
2011,Ryan Gosling,Jacob Palmer,"Crazy, Stupid, Love.",0.0,0.0,0.0,0.0,1.0,0.0
2011,Owen Wilson,Gil Pender,Midnight in Paris,0.0,0.0,0.0,0.0,1.0,0.0
2012,Hugh Jackman,Jean Valjean,Les Misérables,0.0,0.0,0.0,0.0,1.0,0.0
2012,Jack Black,Bernie Tiede,Bernie,0.0,0.0,0.0,0.0,1.0,0.0
2012,Bradley Cooper,"Patrizio ""Pat"" Solitano Jr.",Silver Linings Playbook,0.0,0.0,0.0,0.0,1.0,0.0
2012,Ewan McGregor,Dr. Alfred Jones,Salmon Fishing in the Yemen,0.0,0.0,0.0,0.0,1.0,0.0
2012,Bill Murray,Franklin D. Roosevelt,Hyde Park on Hudson,0.0,0.0,0.0,0.0,1.0,0.0
2013,Leonardo DiCaprio,Jordan Belfort,The Wolf of Wall Street,0.0,0.0,0.0,0.0,1.0,0.0
2013,Christian Bale,Irving Rosenfeld,American Hustle,0.0,0.0,0.0,0.0,1.0,0.0
2013,Bruce Dern,"Woodrow ""Woody"" Grant",Nebraska,0.0,0.0,0.0,0.0,1.0,0.0
2013,Oscar Isaac,Llewyn Davis,Inside Llewyn Davis,0.0,0.0,0.0,0.0,1.0,0.0
2013,Joaquin Phoenix,Theodore Twombly,Her,0.0,0.0,0.0,0.0,1.0,0.0
2014,Michael Keaton,Riggan Thomson,Birdman,0.0,0.0,0.0,0.0,1.0,0.0
2014,Ralph Fiennes,Monsieur Gustave H.,The Grand Budapest Hotel,0.0,0.0,0.0,0.0,1.0,0.0
2014,Bill Murray,Vincent MacKenna,St. Vincent,0.0,0.0,0.0,0.0,1.0,0.0
2014,Joaquin Phoenix,"Larry ""Doc"" Sportello",Inherent Vice,0.0,0.0,0.0,0.0,1.0,0.0
2014,Christoph Waltz,Walter Keane,Big Eyes,0.0,0.0,0.0,0.0,1.0,0.0
2015,Matt Damon,Mark Watney,The Martian,0.0,0.0,0.0,0.0,1.0,0.0
2015,Christian Bale,Michael Burry,The Big Short,0.0,0.0,0.0,0.0,1.0,0.0
2015,Steve Carell,Mark Baum,The Big Short,0.0,0.0,0.0,0.0,1.0,0.0
2015,Al Pacino,Danny Collins,Danny Collins,0.0,0.0,0.0,0.0,1.0,0.0
2015,Mark Ruffalo,Cameron Stuart,Infinitely Polar Bear,0.0,0.0,0.0,0.0,1.0,0.0
2016,Ryan Gosling,Sebastian Wilder,La La Land,0.0,0.0,0.0,0.0,1.0,0.0
2016,Colin Farrell,David Matthews,The Lobster,0.0,0.0,0.0,0.0,1.0,0.0
2016,Hugh Grant,St. Clair Bayfield,Florence Foster Jenkins,0.0,0.0,0.0,0.0,1.0,0.0
2016,Jonah Hill,Efraim Diveroli,War Dogs,0.0,0.0,0.0,0.0,1.0,0.0
2016,Ryan Reynolds,Wade Wilson / Deadpool,Deadpool,0.0,0.0,0.0,0.0,1.0,0.0
2017,James Franco,Tommy Wiseau,The Disaster Artist,0.0,0.0,0.0,0.0,1.0,0.0
2017,Steve Carell,Bobby Riggs,Battle of the Sexes,0.0,0.0,0.0,0.0,1.0,0.0
2017,Ansel Elgort,"Miles ""Baby""",Baby Driver,0.0,0.0,0.0,0.0,1.0,0.0
2017,Hugh Jackman,P.T. Barnum,The Greatest Showman,0.0,0.0,0.0,0.0,1.0,0.0
2017,Daniel Kaluuya,Chris Washington,Get Out,0.0,0.0,0.0,0.0,1.0,0.0
2018,Christian Bale,Dick Cheney,Vice,0.0,0.0,0.0,0.0,1.0,0.0
2018,Lin-Manuel Miranda,Jack,Mary Poppins Returns,0.0,0.0,0.0,0.0,1.0,0.0
2018,Viggo Mortensen,"Frank ""Tony Lip"" Vallelonga",Green Book,0.0,0.0,0.0,0.0,1.0,0.0
2018,Robert Redford,Forrest Tucker,The Old Man & the Gun,0.0,0.0,0.0,0.0,1.0,0.0
2018,John C. Reilly,Oliver Hardy,Stan & Ollie,0.0,0.0,0.0,0.0,1.0,0.0
2019,Taron Egerton,Elton John,Rocketman,0.0,0.0,0.0,0.0,1.0,0.0
2019,Daniel Craig,Benoit Blanc,Knives Out,0.0,0.0,0.0,0.0,1.0,0.0
2019,Roman Griffin Davis,"Johannes ""Jojo"" Betzler",Jojo Rabbit,0.0,0.0,0.0,0.0,1.0,0.0
2019,Leonardo DiCaprio,Rick Dalton,Once Upon a Time in Hollywood,0.0,0.0,0.0,0.0,1.0,0.0
2019,Eddie Murphy,Rudy Ray Moore,Dolemite Is My Name,0.0,0.0,0.0,0.0,1.0,0.0
2020,Sacha Baron Cohen,Borat Sagdiyev,Borat Subsequent Moviefilm,0.0,0.0,0.0,0.0,1.0,0.0
2020,James Corden,Barry Glickman,The Prom,0.0,0.0,0.0,0.0,1.0,0.0
2020,Lin-Manuel Miranda,Alexander Hamilton,Hamilton,0.0,0.0,0.0,0.0,1.0,0.0
