name,genre_mean_weighted,number_of_movies
Jacob Bertrand,['Romance'],7.0
John DeSantis,['Romance'],10.0
Justin Kirk,['Family'],18.0
Tia Mowry,['War'],4.0
Adrian Schiller,['Crime'],11.0
Annabeth Gish,['TV Movie'],16.0
Bérénice Marlohe,['Family'],5.0
Berrak Tüzünataç,['Romance'],5.0
DeWanda Wise,['Romance'],2.0
Odeya Rush,['Comedy'],10.0
Dana Lee,['Romance'],18.0
Jim Parsons,['Science Fiction'],12.0
Evan Jones,['Family'],22.0
Caroline Goodall,['Music'],22.0
Pablo Schreiber,['War'],12.0
Jimmy Fallon,['Family'],17.0
Kelly McGillis,['Thriller'],11.0
Bill Moseley,['Family'],38.0
Adrian Holmes,['Romance'],14.0
Ryan Eggold,['History'],9.0
Jeff Kober,['Family'],11.0
Josh Hopkins,['Crime'],8.0
Scoot McNairy,['Action'],29.0
Ted McGinley,['Science Fiction'],11.0
Audrey Fleurot,['Mystery'],9.0
Donny Osmond,['War'],4.0
Utkarsh Ambudkar,['Romance'],9.0
Jake McDorman,['Family'],6.0
Mika Boorem,['Family'],15.0
Beverly Washburn,['War'],9.0
Stan Lee,['War'],48.0
Simon Pegg,['Family'],36.0
Emily Procter,['Science Fiction'],5.0
Sally Kellerman,['Science Fiction'],12.0
Sean Faris,['Romance'],11.0
Mark Consuelos,['War'],5.0
Jay Brazeau,['Family'],35.0
Elisabeth Moss,['Mystery'],28.0
Craig Robinson,['Mystery'],29.0
Keiko Agena,['Mystery'],5.0
Rian Johnson,['Science Fiction'],2.0
Casey Sander,['Science Fiction'],10.0
Patrick Labyorteaux,['Mystery'],7.0
Ryan McPartlin,['Science Fiction'],2.0
Antje Traue,['Romance'],8.0
Kylie Rogers,['Family'],4.0
Catherine Tate,['Science Fiction'],8.0
Matt Craven,['Family'],24.0
Karen Black,['Family'],24.0
Jessica Collins,['Mystery'],4.0
Cho Yi-hyun,['Mystery'],1.0
Robert Wisdom,['War'],22.0
Michiko Neya,['Romance'],3.0
Johnny Lewis,['Family'],7.0
Camilla Luddington,['TV Movie'],2.0
Conchata Ferrell,['Family'],18.0
Sarah Drew,['Family'],2.0
Mary McCormack,['Romance'],18.0
Corey Feldman,['Drama'],27.0
Tom Lowell,['Mystery'],4.0
Agnes Bruckner,['Family'],10.0
Jonathan Pryce,['Family'],44.0
Ian Hart,['Science Fiction'],17.0
Rob Riggle,['Mystery'],36.0
Kelly Sullivan,['Fantasy'],2.0
Jackie Debatin,['Romance'],4.0
Chace Crawford,['Romance'],11.0
Michael Warren,['Action'],6.0
Melinda McGraw,['Romance'],6.0
Lee Joon-gi,['Romance'],3.0
Michael Buscemi,[],8.0
Aida Turturro,['Science Fiction'],19.0
Mark Webber,['Romance'],24.0
Kathleen Robertson,['Romance'],10.0
Jason London,['Comedy'],19.0
Terence Stamp,['Family'],39.0
Mai Nakahara,['Science Fiction'],1.0
Bar Paly,['Science Fiction'],5.0
Dana Ivey,[],26.0
Alice Braga,['Mystery'],19.0
Matthew Alan,['Romance'],2.0
Allison Williams,['War'],4.0
Q'orianka Kilcher,['Mystery'],10.0
Zachary Quinto,['Romance'],9.0
Kari Wahlgren,['Science Fiction'],20.0
Scott Thompson,['Thriller'],9.0
La La Anthony,['Family'],9.0
George Lopez,['Family'],24.0
Grey Damon,['Romance'],3.0
Greg Collins,['Family'],30.0
Michael Moore,['Family'],23.0
Tiffany Haddish,['Science Fiction'],21.0
Richard Harris,['Documentary'],31.0
Paula Brancati,['Family'],4.0
Kristofer Hivju,['Adventure'],11.0
Mary-Margaret Humes,['Mystery'],4.0
Donald Faison,['Science Fiction'],19.0
Troy Evans,['TV Movie'],25.0
Odessa A'zion,['Family'],2.0
AngelaBaby,['Family'],11.0
Ato Essandoh,['Mystery'],12.0
Paloma Guzmán,['Science Fiction'],2.0
Danielle Bisutti,['Mystery'],5.0
Jessica Steen,['Romance'],8.0
Hayao Miyazaki,['Mystery'],1.0
Drew Powell,['Science Fiction'],5.0
Talia Ryder,['Family'],3.0
Reno Wilson,['Mystery'],10.0
Jessica Parker Kennedy,['Romance'],7.0
Peter Mensah,['Science Fiction'],12.0
Elena Anaya,['Comedy'],17.0
Matthew Glave,['War'],15.0
Ebon Moss-Bachrach,['Mystery'],14.0
Nichole Galicia,['Family'],2.0
David Tennant,['Romance'],19.0
Tamar Novas,['Western'],7.0
Ricky Whittle,['Family'],1.0
Brandon Lee,['Romance'],5.0
Jason Brooks,['Romance'],7.0
Jackson Rathbone,['Thriller'],14.0
Richard E. Grant,['Romance'],39.0
John Wesley Shipp,[],5.0
Trevor Morgan,['Romance'],7.0
Bette Davis,['Family'],21.0
Mischa Barton,['Mystery'],21.0
Richard Kline,['Mystery'],4.0
Steven Eckholdt,['Mystery'],4.0
Chris Webster,['Romance'],3.0
Shin Hye-sun,['Romance'],1.0
Julie Newmar,['Romance'],7.0
Goldie Hawn,[],20.0
Robert Foxworth,['Science Fiction'],9.0
Kylie Minogue,['Romance'],12.0
Melissa Fumero,['Science Fiction'],1.0
Adam Beach,[],16.0
Amybeth McNulty,['Family'],1.0
Caylee Cowan,['War'],3.0
Monica Keena,['Science Fiction'],10.0
Debra Winger,['Family'],24.0
Alain Uy,['Family'],2.0
Matt Walsh,['Drama'],34.0
Diane Guerrero,['Family'],1.0
Benjamin Norris,['Comedy'],1.0
Robert Romanus,['Family'],7.0
Megan Follows,['Horror'],5.0
Norah Jones,['Music'],3.0
Julianne Nicholson,['Family'],14.0
Hisham Tawfiq,['Romance'],2.0
Kristen Schaal,['Family'],26.0
Susie Abromeit,['Crime'],12.0
McKinley Belcher III,['Family'],4.0
Valorie Curry,['Science Fiction'],3.0
Sara Gilbert,['Romance'],7.0
Brennan Elliott,['Romance'],5.0
Cheech Marin,['Crime'],47.0
John Carpenter,['Family'],17.0
Laura Spencer,['Science Fiction'],1.0
Dallas Roberts,['Mystery'],16.0
Rekha Sharma,['Thriller'],7.0
David Chiang Da-Wei,['Family'],9.0
Alice Kremelberg,['Mystery'],5.0
Cassi Thomson,['Comedy'],2.0
Elizabeth Tulloch,['Crime'],6.0
Moira Kelly,['Romance'],11.0
George Lucas,[],12.0
Brian d'Arcy James,['Romance'],16.0
Gilbert Gottfried,['Science Fiction'],29.0
Cote de Pablo,['War'],2.0
Donna Mitchell,['Family'],15.0
Bernadette Peters,['History'],10.0
Wu Jing,['Romance'],24.0
Fay Masterson,['Family'],14.0
Jae Head,['Science Fiction'],3.0
Maz Jobrani,['Romance'],5.0
Ana Gasteyer,['Music'],15.0
Julia Butters,['TV Movie'],6.0
Tim Blake Nelson,['Family'],40.0
Hong Tao,['Thriller'],7.0
Cary-Hiroyuki Tagawa,['Science Fiction'],36.0
Erin Boyes,['Romance'],5.0
Julie Brown,['Family'],9.0
Bridget Moynahan,['Mystery'],17.0
Adrienne Barbeau,['Romance'],20.0
Daniella Pineda,['Science Fiction'],6.0
James Denton,['Mystery'],4.0
Linda Hunt,['Science Fiction'],15.0
Jenna Kanell,['Science Fiction'],5.0
Crystal Balint,['Science Fiction'],1.0
Jason Schwartzman,['TV Movie'],31.0
Sarah-Jane Redmond,['Comedy'],10.0
Bill Cobbs,['Mystery'],36.0
Robert Blake,['Romance'],13.0
Vanessa Williams,['Family'],19.0
Don Rickles,['Mystery'],10.0
Alex Ferns,['Mystery'],5.0
Dianne Wiest,['Family'],28.0
Billy Dee Williams,['Romance'],17.0
Clare Holman,['Science Fiction'],4.0
Aidan Devine,['Mystery'],13.0
Mark Duplass,['War'],16.0
Rosabell Laurenti Sellers,['Science Fiction'],3.0
Alice Cooper,['Comedy'],11.0
Diane Baker,['Romance'],13.0
Stacy Haiduk,['Romance'],2.0
Eliza Roberts,['Horror'],10.0
David Soul,['Romance'],6.0
Ruta Gedmintas,['TV Movie'],2.0
Matt LeBlanc,['Crime'],7.0
Kelly Overton,['Family'],4.0
Julianna Guill,['Crime'],9.0
Amanda Donohoe,['Science Fiction'],7.0
Julie Adams,['Romance'],5.0
David Herman,['Science Fiction'],13.0
Barbara Eden,['Science Fiction'],5.0
Ann-Margret,['Mystery'],22.0
Kyle Chandler,['Mystery'],19.0
Nicholle Tom,['Romance'],8.0
Kevin Conway,['Mystery'],16.0
Kim Seok-jin,['Family'],8.0
Joe Regalbuto,['History'],7.0
Jim Rash,['Music'],13.0
Lorenzo Zurzolo,['Mystery'],4.0
Raymond Cruz,['Family'],17.0
Mireille Enos,['Romance'],8.0
Lea Thompson,['Mystery'],26.0
Larry Poindexter,['Science Fiction'],2.0
Alyy Khan,['Romance'],9.0
Maggie Smith,['Thriller'],35.0
Kurt Fuller,['Thriller'],33.0
Justin Chatwin,['Music'],11.0
Brady Hepner,['Science Fiction'],1.0
Anouk Aimée,['Mystery'],6.0
Patti Harrison,['Romance'],5.0
Robert Patrick,['Romance'],47.0
Fumiko Orikasa,['Family'],15.0
Brett Gelman,['Family'],14.0
Julie Graham,[],4.0
Victoria Hamilton,['War'],2.0
Faizon Love,['Science Fiction'],26.0
Briana Evigan,['Romance'],13.0
Claire Foy,['Family'],9.0
LisaGay Hamilton,['History'],19.0
Russell Tovey,['TV Movie'],9.0
Anna-Maria Sieklucka,['Mystery'],1.0
Patricia Clarkson,['Mystery'],45.0
Jane Krakowski,['Romance'],20.0
George Eads,['Mystery'],1.0
Tatsuya Fujiwara,['Family'],11.0
Taapsee Pannu,['Thriller'],10.0
Leah Remini,['Romance'],2.0
Héctor Elizondo,['Comedy'],34.0
Topher Grace,['Romance'],25.0
Franka Potente,['Romance'],12.0
Lin Shaye,['Science Fiction'],69.0
Aisling Franciosi,['Mystery'],3.0
Amanda Tapping,['Mystery'],5.0
Teri Polo,['Thriller'],12.0
Doris Day,[],11.0
Sullivan Stapleton,['Romance'],7.0
Eugene Levy,['Romance'],44.0
Thure Lindhardt,['War'],10.0
Stephanie Kurtzuba,['Family'],6.0
Lucia Walters,['Mystery'],5.0
Lena Olin,['Family'],19.0
Kimberly Quinn,['Romance'],4.0
Tyra Banks,['Romance'],11.0
Justine Bateman,['History'],5.0
Alan Arkin,['Romance'],44.0
Joy Bryant,['Romance'],11.0
Shin-ichiro Miki,['Romance'],35.0
Laura Johnson,['Music'],3.0
Anthony Wong,['Mystery'],28.0
Rio Mangini,['War'],4.0
Boots Southerland,['Mystery'],15.0
Tony Plana,['Mystery'],25.0
Henri Lubatti,['Science Fiction'],3.0
Paula Beer,['Mystery'],6.0
Abigail Breslin,['Crime'],26.0
Ally Walker,['Crime'],8.0
Avery Konrad,['Romance'],1.0
John Kassir,['Romance'],27.0
Ashley Williams,['Crime'],9.0
Paris Hilton,['Romance'],14.0
Vaishnavi Chaitanya,['Romance'],2.0
Bo Derek,['Mystery'],9.0
Zhang Jingchu,['Comedy'],10.0
Alban Lenoir,['Crime'],10.0
Doris Roberts,['War'],16.0
Courtney Eaton,['Crime'],4.0
Janel Parrish,['Family'],2.0
Wayne Brady,['Romance'],6.0
Lance Gross,['Romance'],3.0
Grace Caroline Currey,['Family'],5.0
Angela Jones,['Drama'],6.0
Mekia Cox,['Crime'],2.0
Nancy Fish,['Romance'],18.0
Melissa Gilbert,['Romance'],4.0
Bobcat Goldthwait,['Romance'],15.0
John David Washington,['Family'],8.0
Luke Hemsworth,['Romance'],5.0
Matthew Finlan,['Romance'],1.0
Angela Lansbury,['Mystery'],28.0
Ellie Kemper,['Drama'],14.0
Noel Fielding,['Family'],3.0
Seth MacFarlane,['Family'],10.0
Telly Savalas,['Comedy'],17.0
Benjamin Hollingsworth,['Crime'],3.0
Ivan Reitman,['War'],3.0
Richard Dreyfuss,['Crime'],35.0
Fred Armisen,['Comedy'],29.0
Jayma Mays,['Science Fiction'],12.0
So Ji-sub,['Family'],7.0
Al Sapienza,['Mystery'],31.0
Haley Lu Richardson,['Romance'],9.0
Ra Mi-ran,['Science Fiction'],14.0
Yuko Miyamura,['Romance'],8.0
Michael J. Fox,['Thriller'],25.0
Amy Parrish,['Science Fiction'],9.0
Garrett Morris,['Science Fiction'],9.0
Joel Courtney,['Science Fiction'],5.0
Eddie McClintock,['Family'],3.0
Matt Jones,['Romance'],8.0
Cindy Busby,['Romance'],8.0
Victor Garber,['TV Movie'],25.0
Guy Williams,['Romance'],5.0
Kate del Castillo,[],12.0
Gina Philips,['Western'],7.0
Patrick Brammall,['Crime'],2.0
Matthew Willig,['War'],8.0
Alex MacNicoll,['Music'],9.0
Paula Boudreau,['Crime'],4.0
Melise,['Family'],4.0
Marco Grazzini,['Family'],2.0
Julie Hagerty,['Crime'],21.0
Rue McClanahan,['Romance'],4.0
Jonathan Scarfe,['Comedy'],8.0
Michael Cassidy,['Romance'],10.0
Marc Alaimo,['TV Movie'],8.0
Judd Apatow,['Science Fiction'],6.0
P.J. Byrne,['Science Fiction'],33.0
Erin Cummings,['Romance'],9.0
Alex Carter,['Family'],3.0
Hannah Waddingham,['History'],4.0
Robert Vaughn,['Crime'],19.0
Ashton Holmes,['TV Movie'],6.0
Joel Fry,['Romance'],5.0
Mang Hoi,['Thriller'],7.0
Toru Nakamura,['Romance'],6.0
Victoria Cartagena,['Romance'],4.0
Kristine Froseth,['Romance'],3.0
Julie White,['Crime'],15.0
Riz Ahmed,['Romance'],14.0
Arielle Dombasle,['Science Fiction'],8.0
Hope Davis,['Music'],27.0
Gwilym Lee,['Science Fiction'],3.0
Alex O'Loughlin,['Music'],7.0
Johnny Pemberton,['Family'],11.0
David McCallum,['Romance'],8.0
Zoë Wanamaker,['Science Fiction'],6.0
Michael Mosley,['Romance'],9.0
Alexandra Shipp,['Romance'],13.0
Dan Byrd,['Romance'],8.0
David Mazouz,['Romance'],3.0
Will Sasso,['Thriller'],13.0
Emily Bergl,['Family'],4.0
Caroline Munro,['Romance'],13.0
Lawrence Tierney,['Science Fiction'],17.0
Jimmy Ortega,['Thriller'],19.0
Charlyne Yi,['Science Fiction'],13.0
Joe Perry,['Comedy'],5.0
Michael Gross,['Romance'],14.0
John Gallagher Jr.,['Music'],12.0
Fritz Weaver,['Science Fiction'],6.0
Alanis Morissette,['Science Fiction'],5.0
Alex Essoe,['Romance'],8.0
Ava Gardner,['Music'],17.0
Tim McGraw,['Thriller'],9.0
Elizabeth Gracen,['Mystery'],5.0
Dichen Lachman,['Family'],5.0
David Paymer,['Mystery'],45.0
Mick Garris,['Science Fiction'],9.0
Kim Se-jeong,['Crime'],1.0
Valerie Perrine,['Music'],14.0
James Ransone,[],26.0
Murphy Guyer,['Romance'],6.0
Joanna Heimbold,['Mystery'],1.0
Jamie Blackley,['Mystery'],6.0
Vanessa Ferlito,['Romance'],9.0
André 3000,['Drama'],10.0
Robert Zemeckis,['Action'],3.0
Stephen Merchant,['Mystery'],20.0
Moon Woo-jin,['War'],1.0
Kelly Clarkson,['Romance'],4.0
Joel Tobeck,['Thriller'],11.0
Dean Norris,['Family'],36.0
Joe Santos,['Science Fiction'],11.0
Danny Pudi,['War'],6.0
Mark Deklin,['Drama'],2.0
Damon Wayans,['Science Fiction'],13.0
John Light,['Family'],7.0
Peter Outerbridge,['Family'],13.0
Tom Virtue,['Mystery'],19.0
Jane Kaczmarek,['Mystery'],8.0
Samuel Witwer,['Family'],11.0
Rie Tanaka,['Crime'],1.0
Lori Petty,['Science Fiction'],11.0
Kristin Lehman,[],7.0
Gustaf Skarsgård,['Family'],9.0
Michael Provost,[],2.0
Robert Curtis Brown,[],17.0
Eric Ladin,['Mystery'],7.0
Sonia Rockwell,['TV Movie'],4.0
Edward Fox,['War'],23.0
Avi Arad,['Romance'],1.0
Milena Radulović,['Action'],2.0
Elliott Gould,['Science Fiction'],35.0
Shelley Duvall,['War'],17.0
David Marciano,['Science Fiction'],4.0
Erik Per Sullivan,['Romance'],7.0
Hannah John-Kamen,['Crime'],5.0
Abigail Cowen,['Family'],3.0
Regina King,['Science Fiction'],21.0
John Kapelos,['Romance'],30.0
Show Hayami,['Mystery'],3.0
Chris Cox,['Mystery'],8.0
Cole Sprouse,[],7.0
Matthew Mercer,['Comedy'],6.0
Jay Acovone,['Romance'],15.0
Akemi Okamura,['Science Fiction'],13.0
Melissa Rauch,[],6.0
Lisa Vidal,['Family'],4.0
Isabelle Huppert,['Family'],26.0
Joey Diaz,['Science Fiction'],13.0
Mark Pellegrino,['Mystery'],19.0
Katsumi Takahashi,['Comedy'],2.0
Jason Jones,['Family'],12.0
Tomomichi Nishimura,['Thriller'],9.0
Bobby Stewart,['Romance'],2.0
Karan Brar,['Romance'],7.0
Joss Ackland,['TV Movie'],35.0
Michael Wright,['Family'],11.0
Meredith Baxter,['Comedy'],3.0
Milo Manheim,['Mystery'],2.0
Becky Armstrong,['War'],1.0
Ryan Robbins,['TV Movie'],17.0
Joe Anoa'i,['Romance'],5.0
Madison Davenport,['Science Fiction'],9.0
Daniel Stern,['Romance'],24.0
Nick Frost,['Family'],24.0
Jennifer Lee,['Family'],3.0
Michelle Johnson,['Science Fiction'],8.0
Roger Moore,['Family'],30.0
Vincent Cassel,['Romance'],34.0
Luke Benward,['Thriller'],9.0
Zack Snyder,['Family'],4.0
Lee Norris,['Romance'],5.0
Robert Powell,['War'],5.0
Senta Berger,['Science Fiction'],9.0
David Castañeda,['War'],5.0
Nicki Aycox,['Thriller'],11.0
Samaire Armstrong,['Crime'],8.0
Judah Friedlander,['Mystery'],25.0
Shemar Moore,['Romance'],3.0
Zelda Williams,['Romance'],6.0
Julie Warner,['Family'],7.0
Joseph Mazzello,['Romance'],15.0
Megalyn Echikunwoke,['Music'],8.0
Robert Klein,['Western'],17.0
Anna Faris,['Thriller'],31.0
Aramis Knight,['Romance'],5.0
Sally Hawkins,['Comedy'],26.0
Adrian Grenier,['Romance'],10.0
Susan Diol,['Romance'],1.0
John Pyper-Ferguson,['Romance'],17.0
Natacha Karam,['TV Movie'],2.0
Kaoru Kobayashi,['Crime'],5.0
Bai Ling,['Crime'],28.0
Adrian Scarborough,['Animation'],15.0
Joanna Pacula,['Thriller'],12.0
Sendhil Ramamurthy,['Science Fiction'],2.0
Rob McElhenney,['Romance'],4.0
Brendan Fletcher,[],22.0
Judy Landers,['Crime'],3.0
Edward Woodward,['Western'],5.0
Charles S. Dutton,['Science Fiction'],28.0
Tuppence Middleton,['War'],11.0
Lindsay Duncan,['Mystery'],10.0
Diany Rodriguez,['War'],1.0
Takeshi Kaneshiro,['Romance'],10.0
Joe Keery,['Romance'],5.0
Denise Crosby,['Romance'],15.0
Shay Astar,['Science Fiction'],2.0
Sung Kang,['Science Fiction'],18.0
James Babson,['Family'],12.0
Kikuko Inoue,['Crime'],9.0
Robert Pastorelli,['Crime'],11.0
David Wain,['Family'],13.0
Ray Romano,['Music'],15.0
Sylvia Syms,['Family'],8.0
Dianna Agron,['Romance'],14.0
Maria Dizzia,['Family'],14.0
Michelle Forbes,['Romance'],5.0
Jen Lilley,['Crime'],3.0
Valerie Bertinelli,['TV Movie'],1.0
Kevin Pollak,['TV Movie'],40.0
John Logan,['Comedy'],1.0
Rachel Skarsten,['Crime'],4.0
Nur Fettahoğlu,[],2.0
Deborah Ann Woll,['Music'],7.0
Kathleen Wilhoite,['Crime'],22.0
Paul Greene,['Mystery'],2.0
Jerry Hall,['War'],6.0
Renée Zellweger,['TV Movie'],30.0
Omid Abtahi,['Science Fiction'],5.0
David Grant Wright,['Romance'],2.0
Stephen Dillane,['War'],16.0
Jake Weber,['Crime'],20.0
Tom Felton,['War'],20.0
Christina Aguilera,['TV Movie'],6.0
Takahiro Sakurai,['Fantasy'],16.0
Annet Mahendru,['Family'],2.0
Rachel Sennott,['Science Fiction'],5.0
Jason Marsden,['Mystery'],15.0
Elizabeth Reaser,['Romance'],17.0
David Suchet,['Family'],15.0
Michael Constantine,['Romance'],10.0
Kate Upton,['Family'],4.0
Sonequa Martin-Green,['Romance'],1.0
Sam Reid,['Romance'],10.0
Christopher Heyerdahl,['Romance'],16.0
Liz Vassey,['Family'],1.0
Jackie Moore,['War'],4.0
Don Most,['Romance'],3.0
Caterina Murino,['Action'],5.0
Paul McGillion,['Romance'],12.0
David Pressman,['Romance'],14.0
Maia Mitchell,['War'],2.0
Lou Diamond Phillips,['Comedy'],22.0
David Boreanaz,['TV Movie'],7.0
Andre B. Blake,['War'],12.0
Camilla Belle,[],13.0
Karl Malden,['Action'],17.0
Leslie Grossman,['Mystery'],7.0
Candice Patton,['War'],1.0
Tomokazu Seki,['Music'],29.0
Andy Buckley,['Mystery'],12.0
David Moreland,['Thriller'],5.0
Emily Rios,['Romance'],3.0
Dave Foley,['Mystery'],19.0
Kristian Alfonso,['Romance'],2.0
Orlando Jones,['Family'],20.0
Lara Jill Miller,['TV Movie'],3.0
Aaron Ashmore,['Family'],7.0
Liev Schreiber,['Family'],51.0
Andrew Stanton,['Mystery'],9.0
Michael Cudlitz,['Mystery'],17.0
Laila Robins,['Family'],9.0
Merle Dandridge,['Science Fiction'],1.0
Eleanor Matsuura,['Crime'],10.0
Megan Park,['Action'],9.0
Katharine McPhee,[],4.0
Ken Marino,['Mystery'],18.0
Yara Martinez,['Romance'],1.0
Gene Hackman,['Crime'],55.0
Linda Park,['Crime'],3.0
Giacomo Baessato,['Science Fiction'],8.0
Penny Johnson Jerald,['Science Fiction'],4.0
Bailey Chase,['Music'],2.0
Erin Agostino,['Family'],1.0
Robert Costanzo,['Thriller'],27.0
Mark Moses,['Music'],19.0
Steve Coulter,['Family'],29.0
Karen Austin,['Mystery'],3.0
Udo Kier,['Mystery'],57.0
Carlos Bernard,['Crime'],1.0
Rupert Penry-Jones,['Mystery'],7.0
Eric Schweig,['Science Fiction'],9.0
Karla Souza,['Mystery'],6.0
Tobias Truvillion,['War'],2.0
Malcolm-Jamal Warner,['Romance'],3.0
Harriet Walter,['Thriller'],19.0
Pip Torrens,['Western'],28.0
Brenda Vaccaro,['Romance'],11.0
Kelly Rohrbach,['Romance'],4.0
Barbara Hershey,['Family'],29.0
Charlie Chaplin,['Romance'],12.0
Corin Nemec,['Thriller'],10.0
Namkoong Min,['War'],2.0
Laurie Holden,['Crime'],9.0
Kimmy Shields,['Romance'],3.0
Alissa Skovbye,['Science Fiction'],6.0
Ann Dowd,['TV Movie'],30.0
Harold Perrineau,['Mystery'],21.0
Dan Harmon,['Mystery'],3.0
Jonah Hauer-King,['Science Fiction'],4.0
Eiji Akaso,['Family'],2.0
Catherine McCormack,['Family'],14.0
Bae Doona,['Romance'],11.0
Violante Placido,['War'],4.0
Brina Palencia,['Science Fiction'],1.0
Adam Copeland,['Thriller'],2.0
James Patrick Stuart,['Thriller'],12.0
Ricky Schroder,['Family'],8.0
Michael Chiklis,['Family'],15.0
Gaby Hoffmann,['TV Movie'],17.0
Diego Luna,['Science Fiction'],24.0
William Lucking,['Science Fiction'],13.0
Stan Shaw,['Family'],13.0
Hassan Johnson,['Thriller'],9.0
Sam Raimi,['Romance'],16.0
Camille Keaton,['Crime'],9.0
Daniel Mays,['Action'],22.0
Estella Warren,['Thriller'],12.0
Edgar Ramírez,['War'],21.0
Keith Ferguson,[],7.0
Joshua Malina,['Thriller'],9.0
Kirk Acevedo,['Family'],8.0
Steve-O,['Romance'],10.0
James Darren,['Mystery'],4.0
Traci Dinwiddie,['Documentary'],7.0
Laurene Landon,['War'],13.0
Daniel Gillies,['Romance'],5.0
Jenna Elfman,['Mystery'],8.0
Danielle Campbell,['Action'],3.0
Corey Burton,['Romance'],34.0
Paul Rust,['TV Movie'],6.0
Nick Cassavetes,['War'],10.0
Ayane Sakura,[],12.0
Nadia Hilker,['Romance'],3.0
Morgane Polanski,['Comedy'],6.0
Ken Davitian,['Mystery'],16.0
Jayam Ravi,['Mystery'],3.0
John Michael Higgins,['Family'],35.0
Richard Dormer,['Thriller'],4.0
Takuya Eguchi,['Romance'],2.0
James Urbaniak,['Family'],21.0
Randy Couture,[],13.0
Heather Matarazzo,['Family'],15.0
Mary Stuart Masterson,['Family'],16.0
Richard Brake,['Mystery'],24.0
Nick Zano,['Mystery'],7.0
Ted Raimi,['Crime'],31.0
Cody Runnels,['Mystery'],2.0
Ti Lung,['Action'],8.0
Yuko Sanpei,['Documentary'],2.0
Anne Fletcher,['Crime'],18.0
Seamus Dever,['Romance'],1.0
JoAnna Garcia,['TV Movie'],5.0
Kate Ashfield,['TV Movie'],12.0
Jean Smart,['Romance'],22.0
Loretta Swit,['Mystery'],1.0
Carmel Amit,['Comedy'],3.0
Jimmy Carr,['Thriller'],2.0
Brian Hallisay,['TV Movie'],3.0
Bill Fagerbakke,['Crime'],12.0
Dylan Baker,['Family'],42.0
Francesca Neri,['Action'],9.0
Thom Barry,['Romance'],14.0
Wilford Brimley,['Romance'],25.0
David Arquette,['Family'],35.0
June Diane Raphael,['Mystery'],13.0
Simon Kinberg,['Mystery'],1.0
Jeremy Shamos,['Mystery'],6.0
Eden Brolin,['Science Fiction'],1.0
Ryan Kwanten,['Romance'],12.0
Peri Gilpin,['Romance'],4.0
Beau Garrett,['Family'],8.0
Jean Dujardin,['Romance'],20.0
Heather Locklear,['Science Fiction'],8.0
Charlotte Vega,['Family'],6.0
Nicola Walker,['Romance'],2.0
Allison McAtee,['Mystery'],2.0
Patricia Velásquez,['Romance'],9.0
Rodger Bumpass,['Romance'],28.0
Eric André,['Mystery'],12.0
Marcia Cross,['Family'],2.0
Kevin McCarthy,['Family'],21.0
Ricky Gervais,['Thriller'],16.0
Kabir Bedi,['Science Fiction'],10.0
Chris Messina,['Family'],27.0
Andrea Thompson,['Mystery'],3.0
Willow Shields,['Romance'],5.0
John Landis,['Science Fiction'],27.0
Caleb McLaughlin,['Science Fiction'],2.0
Brandon Mychal Smith,['Drama'],5.0
Patrick Cassidy,['Crime'],3.0
Jesse Spencer,['TV Movie'],3.0
Patrick Sabongui,['TV Movie'],24.0
Kristoffer Polaha,['Family'],7.0
Alexander Ludwig,['War'],14.0
Courtney B. Vance,['Science Fiction'],24.0
Kim Director,['Science Fiction'],9.0
Srinivasa Sayee,['Mystery'],1.0
Michelle Dockery,['Mystery'],10.0
Peter Riegert,['Romance'],10.0
Joe Mantegna,['Mystery'],36.0
Lance Bass,['Romance'],9.0
Sonja Sohn,['Family'],6.0
Zachery Ty Bryan,['War'],2.0
Meghan Ory,['Romance'],2.0
Dwyane Wade,['Science Fiction'],4.0
Lisa Millett,['Science Fiction'],3.0
Derek Webster,['Romance'],5.0
Pip Dwyer,['Science Fiction'],1.0
Sarah Lancaster,['TV Movie'],4.0
Rutina Wesley,['Romance'],2.0
Tress MacNeille,['Crime'],28.0
Milana Vayntrub,['Thriller'],3.0
Colin Ford,['Family'],15.0
Dean Scott Vazquez,['Comedy'],4.0
Lena Dunham,['Family'],10.0
Helene Joy,['Science Fiction'],1.0
Richard Griffiths,['Thriller'],28.0
Adria Arjona,['Mystery'],5.0
Ben Barnes,['Fantasy'],9.0
Peter Fonda,['Science Fiction'],27.0
Rita Ora,['Family'],7.0
Lucy DeVito,['Thriller'],12.0
Jon Lovitz,['Romance'],34.0
Bill Hader,['Family'],50.0
Tony Shalhoub,['Family'],40.0
