name,gender,career_length,number_of_movies,avg_revenue_0,avg_budget_0,std_budget_0,avg_imdb_rating_0,avg_order_0,std_order_0,avg_popularity_0,n_genres_0,main_genre_0,interval,start_date_1,end_date_1,start_date_2,end_date_2,count_interval_1,count_interval_2,avg_budget_1,std_budget_1,avg_revenue_1,avg_imdb_rating_1,avg_order_1,std_order_1,avg_popularity_1,n_genres_1,main_genre_1,start_date_3,end_date_3,count_interval_3,avg_budget_2,std_budget_2,avg_revenue_2,avg_imdb_rating_2,avg_order_2,std_order_2,avg_popularity_2,n_genres_2,main_genre_2,success,avg_scaled_portion_0_x,avg_scaled_portion_1_x,avg_scaled_portion_2_x,avg_scaled_portion_0_y,avg_scaled_portion_1_y,avg_scaled_portion_2_y,std_scaled_portion_0,std_scaled_portion_1,std_scaled_portion_2
Glenn Fleshler,2,20,20,31939638.175,13112500.0,639091.1515582107,6.3199999999999985,17.8,9.152048950918038,23.0188,6.0,Crime,3650.0,2002-03-10,2012-03-07,2012-03-07,2022-01-28,5.0,15.0,15729166.666666664,12888760.176560383,99848857.35416669,6.253333333333333,13.4,11.116354318450512,25.11753333333333,12.0,Drama,,,,,,,,,,,,,0.6207194918045708,0.9531431747865756,1.4628995140382612,,0.9531431747865756,1.4628995140382612,,0.5451061349116937,0.9038404086478384,
Jessica Amlee,1,20,16,4116607.451923077,2524039.1826923075,4207903.331044988,5.5076923076923086,10.307692307692308,8.305555280696774,13.476615384615386,12.0,TV Movie,3650.0,2002-11-01,2012-10-29,2012-10-29,2022-08-19,13.0,3.0,1312500.375,0.0,2140635.875,4.6000000000000005,4.0,0.8164965809277259,13.592999999999998,4.0,Thriller,,,,,,,,,,,,,0.5781678680051294,2.111093506201037,1.7946011135738693,,2.111093506201037,1.7946011135738693,,1.763211334508342,0.0701817021236699,
Steven Grayhm,2,21,13,23611461.81318681,11274725.274725275,11803681.327760944,5.9,8.0,6.92820323027551,7.721285714285715,10.0,Drama,3650.0,2000-04-13,2010-04-11,2010-04-11,2021-10-08,7.0,6.0,4384615.384615385,0.0,8698959.615384616,4.733333333333333,3.8333333333333335,3.2360813064912666,7.857666666666668,8.0,Drama,,,,,,,,,,,,,0.5678148798015568,1.4280110612861805,1.901819810067456,,1.4280110612861805,1.901819810067456,,0.6958996063765965,0.284151197668496,
Sarah Baker,1,27,20,108163258.03125,23537844.125,6462155.875,6.9,23.0,11.0,24.0415,4.0,TV Movie,4745.0,1996-01-01,2008-12-28,2008-12-28,2023-04-06,2.0,18.0,24318934.98611111,23310588.016662057,47601421.88194445,5.627777777777778,10.166666666666666,6.030017505041847,33.70544444444444,15.0,Comedy,,,,,,,,,,,,,0.6536213313347168,0.7197297538233502,1.303170138526025,,0.7197297538233502,1.303170138526025,,0.5025744878081493,0.4490905320595628,
Zawe Ashton,1,21,19,9244151.229166666,17749470.861111112,3980207.114543284,5.933333333333333,7.555555555555555,10.122703976826998,20.785777777777778,8.0,Drama,3650.0,2002-01-25,2012-01-23,2012-01-23,2023-11-08,9.0,10.0,44270310.55,76947991.6793845,19602027.7625,6.87,4.2,5.1146847410177685,20.512400000000003,10.0,Drama,,,,,,,,,,,,,0.7167860383340587,2.257728412064429,1.8246343680138235,,2.257728412064429,1.8246343680138235,,1.594296716544053,0.3800900056421951,
Scott Handy,2,23,14,37262432.12244897,22387755.102040816,17825966.95486349,7.028571428571429,11.857142857142858,6.685347975312909,9.862142857142857,12.0,Drama,4015.0,1993-12-25,2004-12-22,2004-12-22,2016-09-27,7.0,7.0,29693877.55102041,32789320.2917937,81542345.91836736,6.928571428571429,11.428571428571429,7.925675146674397,10.30585714285714,9.0,Drama,,,,,,,,,,,,,0.5784794432170681,1.1554855231944896,1.45927962141813,,1.1554855231944896,1.45927962141813,,0.4501484755457948,0.4875370386037127,
Antony Starr,2,20,13,13553930.253846155,10500000.0,5970762.095411273,6.42,5.1,4.3,37.7171,8.0,Drama,3650.0,2003-03-08,2013-03-05,2013-03-05,2023-07-19,10.0,3.0,23666666.66666667,22156012.47717849,10964241.538461538,6.2,5.0,6.3770421565696624,39.029333333333334,5.0,Thriller,,,,,,,,,,,,,0.7201126054172506,1.908402540965103,1.7843506986991031,,1.908402540965103,1.7843506986991031,,0.3457719830719983,0.478202560235308,
Romola Garai,1,23,30,34215496.39803921,14192058.823529411,8147901.08462143,6.782352941176471,5.235294117647058,10.535817965759112,19.55252941176471,13.0,Drama,4015.0,2000-08-26,2011-08-24,2011-08-24,2023-09-09,17.0,14.0,5705357.142857143,3415023.642610962,8062079.845238098,6.321428571428571,1.7142857142857142,1.5779087167410373,16.81085714285714,10.0,Drama,,,,,,,,,,,,,0.5840668139052709,10.929816353427634,2.006277303813073,,10.929816353427634,2.006277303813073,,12.749388443229105,0.1436650804495281,
Iain De Caestecker,2,21,13,13362129.564102566,15769230.769230768,13598207.330510529,5.933333333333334,4.666666666666667,3.39934634239519,14.17,6.0,Drama,3650.0,2000-10-27,2010-10-25,2010-10-25,2021-04-06,3.0,10.0,8807692.307692308,9809864.01295465,9323937.192307692,6.37,3.8,4.354308211415448,14.3209,9.0,Drama,,,,,,,,,,,,,0.5868867922135453,1.5985787071684694,1.8469969943070397,,1.5985787071684694,1.8469969943070397,,0.790731064024147,0.3386900954224705,
Damian Lewis,2,25,32,19189669.67647059,15048395.220588235,17561876.847158287,6.605882352941176,2.9411764705882355,2.667243305589326,21.701176470588237,15.0,Drama,4380.0,1997-05-12,2009-05-09,2009-05-09,2022-05-03,17.0,15.0,17988212.5,24215337.306202263,31241786.63333333,6.206666666666666,3.466666666666667,4.096611065529925,22.24133333333333,13.0,Drama,,,,,,,,,,,,,0.5830998240471993,1.7974726103767418,2.2957328163828774,,1.7974726103767418,2.2957328163828774,,0.4998836464385683,1.55160919990431,
Laura Marano,1,20,18,385650878.75,48862500.0,31602225.000781193,7.5,33.6,24.05493712317702,16.058600000000002,9.0,Comedy,3650.0,2003-05-30,2013-05-27,2013-05-27,2023-08-31,5.0,13.0,22192307.69230769,21040803.729839627,110084942.30769227,5.861538461538463,3.3846153846153846,4.780383981012107,13.284230769230769,11.0,Comedy,,,,,,,,,,,,,0.5625410181057918,0.698891564796506,1.8913108507509369,,0.698891564796506,1.8913108507509369,,0.7730314085137797,0.3737061856438687,
Vicky McClure,1,21,19,3851564.575,1823000.0,1142835.7274779258,6.4,5.0,5.0990195135927845,15.868200000000002,4.0,Drama,3650.0,1999-08-23,2009-08-20,2009-08-20,2020-11-02,5.0,14.0,2699464.285714286,4831147.9317042455,9351092.098214284,6.721428571428571,5.142857142857143,13.886566699291713,14.947428571428572,10.0,Drama,,,,,,,,,,,,,0.5465325976686843,8.853810791368662,1.9244359513248632,,8.853810791368662,1.9244359513248632,,12.977394843990824,0.4477201349415874,
Thierry Neuvic,2,25,42,16257383.276041664,8349190.705128202,5709406.331517657,6.2333333333333325,5.333333333333333,6.101001739241044,11.5415,7.0,Romance,4380.0,1997-01-24,2009-01-21,2009-01-21,2022-10-27,12.0,30.0,8776798.076923076,23661148.80556378,18707019.108333334,5.876666666666665,3.566666666666667,5.829141350910003,11.40963333333333,13.0,Drama,,,,,,,,,,,,,0.5621780670403513,2.0016554470195724,1.9516993903990312,,2.0016554470195724,1.9516993903990312,,1.30803170847591,0.7017293398784635,
Sidse Babett Knudsen,1,28,46,4684620.402173913,2580158.4115942023,1540042.5407343388,6.334782608695653,2.217391304347826,2.9775467249154666,15.819347826086956,8.0,Comedy,5110.0,1995-06-16,2009-06-12,2009-06-12,2023-09-27,23.0,23.0,7174930.907246375,15577859.040993957,14306630.915217396,6.26086956521739,2.0434782608695654,1.4884558929237992,16.297956521739128,14.0,Drama,,,,,,,,,,,,,0.5453199654461888,1.984726407473677,1.9744241238687972,,1.984726407473677,1.9744241238687972,,0.2256149939755813,0.1391082943433731,
Sophia Myles,1,22,25,46044275.11067709,24921875.0,15604165.797452137,6.325,5.4375,6.153949443243746,15.50075,14.0,Drama,4015.0,1999-11-12,2010-11-09,2010-11-09,2021-11-01,16.0,9.0,41083333.333333336,60524214.6215509,172105479.24305558,6.333333333333332,1.6666666666666667,1.7638342073763935,16.668333333333333,9.0,Drama,,,,,,,,,,,,,0.6071078862216843,6.992493012184981,2.012344631991767,,6.992493012184981,2.012344631991767,,9.850355114307613,0.16452550782148,
Mary J. Blige,1,23,46,5358507.342105263,6081578.947368422,4141143.38794937,7.26842105263158,4.947368421052632,4.639347551797687,6.8281052631578945,7.0,Music,4015.0,1999-04-03,2010-03-31,2010-03-31,2022-12-23,19.0,27.0,12945833.333333336,22604393.88006644,12726805.648148147,6.822222222222222,10.555555555555555,20.982061709475715,9.425592592592592,14.0,Music,,,,,,,,,,,,,0.7429987490386842,2.2071213190610677,1.5522802601957366,,2.2071213190610677,1.5522802601957366,,1.9887872172391683,0.6149375261342658,
Kimberly Quinn,1,23,12,18461629.75,3937500.000000001,613434.6610139774,6.2250000000000005,6.75,8.347903928532,12.0675,6.0,Thriller,4015.0,1999-10-07,2010-10-04,2010-10-04,2022-06-11,4.0,8.0,7437500.0,7318729.540250367,52134533.45833333,6.3625,9.0,3.2015621187164243,13.707250000000002,9.0,Comedy,,,,,,,,,,,,,0.5950065611263193,1.769890393126056,1.4278051591642784,,1.769890393126056,1.4278051591642784,,0.3871515258838875,0.2167668920508581,
Matt Lucas,2,23,43,43693067.53367004,26063173.400673397,26841708.66805507,6.854545454545455,6.727272727272728,5.690357219828664,19.030909090909084,15.0,Comedy,4015.0,1998-12-30,2009-12-27,2009-12-27,2021-05-16,11.0,31.0,28701986.26045401,42106416.16779821,108629909.6317204,6.700000000000001,6.935483870967742,6.89990875989684,17.00967741935484,16.0,Comedy,,,,,,,,,,,,,0.5679378534689566,1.5974157930516986,1.563865119810762,,1.5974157930516986,1.563865119810762,,0.71468407009553,0.4279667987723086,
Mag Ruffman,1,34,9,0.0,1111111.111111111,0.0,6.985714285714287,9.857142857142858,8.52607046364387,7.760714285714287,12.0,Drama,6205.0,1985-03-17,2002-03-13,2002-03-13,2019-11-05,7.0,2.0,5555555.555555556,4444444.444444444,0.0,5.25,7.0,1.0,10.691,2.0,Comedy,,,,,,,,,,,,,0.5564337001074835,1.3837602087164975,1.5549370231965347,,1.3837602087164975,1.5549370231965347,,0.6709004251036953,0.0744400856957204,
Michael McElhatton,2,27,43,13536479.797530863,9798441.39506173,11651792.07769086,6.426666666666668,6.4,5.953150426454887,14.0902,7.0,Drama,4745.0,1996-01-01,2008-12-28,2008-12-28,2023-10-01,15.0,28.0,38145998.83597884,61384751.81884554,56344920.61772485,6.542857142857143,8.178571428571429,7.601943226328813,18.81199999999999,16.0,Drama,,,,,,,,,,,,,0.5713926977864335,6.393549502625837,1.514682704251258,,6.393549502625837,1.514682704251258,,17.988438542066294,0.5168418573261173,
Heather Mazur,1,29,7,5835247.0,4200000.0,0.0,6.8,4.0,0.0,31.218000000000004,1.0,Horror,5110.0,1990-10-19,2004-10-15,2004-10-15,2019-01-15,1.0,6.0,3357142.8571428573,2970776.0272497204,833606.7142857143,5.183333333333334,7.5,7.088723439378913,11.116833333333332,5.0,Drama,,,,,,,,,,,,,0.5798986837641887,0.3095290736237006,1.4725912370267773,,0.3095290736237006,1.4725912370267773,,0.0,0.685421249771925,
Bill Burr,2,20,40,41618414.0,13130208.333333336,16584919.149207933,7.308333333333334,6.083333333333332,8.635762206596992,26.28583333333333,6.0,Comedy,3650.0,2003-08-17,2013-08-14,2013-08-14,2023-11-17,12.0,28.0,11685267.857142854,14570769.821364315,34951601.82589286,6.742857142857143,7.107142857142858,9.146971730399883,26.204857142857147,9.0,Comedy,,,,,,,,,,,,,0.7912382137482117,1.7279561550981437,1.6657391536478765,,1.7279561550981437,1.6657391536478765,,0.5166265883365398,0.5207608444393346,
Monica Dolan,1,27,31,4148839.345,2841238.853333333,1342640.2170858628,6.7799999999999985,10.3,12.29674753745884,12.563199999999998,9.0,Drama,4745.0,1996-11-29,2009-11-26,2009-11-26,2023-10-27,10.0,21.0,5623332.574603175,7073879.8027065685,7830275.022619049,6.8571428571428585,6.523809523809524,6.6591794691098425,17.51647619047619,13.0,Drama,,,,,,,,,,,,,0.5715579034803263,1.5036196221668177,1.57023404747907,,1.5036196221668177,1.57023404747907,,0.4151517588846992,0.5678154927085068,
The Notorious B.I.G.,2,27,16,561694.5,0.0,0.0,7.0,15.0,19.25847576753905,9.454,2.0,Documentary,4745.0,1995-08-25,2008-08-21,2008-08-21,2022-08-14,9.0,7.0,0.0,0.0,538181.625,7.142857142857142,6.571428571428571,8.699049912936188,9.641857142857145,3.0,Documentary,,,,,,,,,,,,,0.5537286663154506,1.361436292171677,1.705005797779308,,1.361436292171677,1.705005797779308,,0.6422603194975076,0.5479232249788235,
Howie Dorough,2,22,13,12907883.78846154,3538461.538461539,1383931.4550184011,6.574999999999998,3.75,3.526683994916471,10.40625,6.0,Music,4015.0,1998-06-02,2009-05-30,2009-05-30,2020-03-29,8.0,5.0,8812307.692307692,11593846.153846152,34380440.09230769,5.9,10.8,11.889491158161476,9.9826,7.0,Music,,,,,,,,,,,,,0.5682244469071208,1.9290066172691456,1.4660542637751266,,1.9290066172691456,1.4660542637751266,,0.2009711691491522,0.5627884126584835,
Maxine Peake,1,25,45,3093167.2,1166788.2896551725,2128066.124124989,6.9,9.733333333333333,14.405863003960883,16.906133333333337,13.0,Drama,4380.0,1998-06-26,2010-06-23,2010-06-23,2023-11-17,15.0,30.0,1150781.5356321842,2630934.026680914,6444098.333333332,6.700000000000001,1.9666666666666663,3.6007715222651324,16.343333333333334,14.0,Drama,,,,,,,,,,,,,0.6499169101653448,3.8216379293236913,2.0475205133150696,,3.8216379293236913,2.0475205133150696,,8.510904303182127,0.3208771416368393,
Megan Dodds,1,25,16,11634939.301136363,11727272.727272728,10635732.30449566,6.1,6.545454545454546,4.030872595890067,10.415818181818182,11.0,Drama,4380.0,1998-07-31,2010-07-28,2010-07-28,2023-06-23,11.0,5.0,5375000.0,0.0,5564536.1875,5.96,3.8,2.4,7.5234,8.0,Drama,,,,,,,,,,,,,0.5455648167581164,1.387408295572111,1.7516961236282145,,1.387408295572111,1.7516961236282145,,0.5947609098893382,0.3068120253743399,
Maria Canals-Barrera,1,22,22,31398417.53993055,13588715.277777774,16946661.187925916,6.225000000000001,7.25,4.584848234492973,15.896999999999998,13.0,Comedy,4015.0,2001-07-17,2012-07-14,2012-07-14,2023-09-14,12.0,10.0,5042708.333333334,2293639.5390447564,13150791.2625,6.789999999999999,6.3,3.0675723300355937,16.3621,10.0,Drama,,,,,,,,,,,,,0.5795039688179677,2.60526047054765,1.623319474722381,,2.60526047054765,1.623319474722381,,3.329769843436371,0.2336105038722307,
Xu Qing,1,27,13,7871148.153846154,5865384.615384615,0.0,6.5200000000000005,1.0,0.8944271909999159,11.7304,2.0,Drama,4745.0,1991-09-08,2004-09-04,2004-09-04,2018-07-13,5.0,8.0,12463942.307692308,12761634.808821049,16726189.826923074,6.1625,4.75,3.526683994916471,11.692125,8.0,Action,,,,,,,,,,,,,0.5605711266356421,1.7700919409775984,2.585025314066455,,1.7700919409775984,2.585025314066455,,0.6579686783680139,2.038026330003693,
Alistair Petrie,2,26,34,38982780.48333333,14724415.569444446,3045422.150137592,6.7,9.6,4.5431266766402185,25.949,8.0,Drama,4745.0,1996-10-02,2009-09-29,2009-09-29,2022-09-08,10.0,24.0,28685088.38165509,40798536.91542007,89899123.46643521,6.066666666666666,9.75,7.473564522145151,24.6895,15.0,Drama,,,,,,,,,,,,,0.6222262915909541,2.206196802177909,1.500596052995712,,2.206196802177909,1.500596052995712,,2.572785544067994,0.5036705821941236,
Karine Vanasse,1,24,29,15178049.363247866,4469100.637820513,5405096.357248967,6.455555555555557,1.2222222222222223,1.8121673811444543,16.383333333333336,7.0,Drama,4380.0,1999-02-12,2011-02-09,2011-02-09,2023-06-02,9.0,20.0,23152176.21802885,52709305.53494369,79906235.96682695,6.215000000000002,8.15,15.379450575361917,17.769199999999994,16.0,Drama,,,,,,,,,,,,,0.6111515229401338,14.096088667114898,1.7178992062409697,,14.096088667114898,1.7178992062409697,,21.874946339667627,0.6139197585149128,
Bob Barker,2,22,7,41205099.0,12000000.0,0.0,7.0,7.0,0.0,11.3,1.0,Comedy,4015.0,1996-02-16,2007-02-13,2007-02-13,2018-06-29,1.0,6.0,1714285.7142857143,0.0,5886442.714285716,7.066666666666666,18.83333333333333,15.773571426774454,8.376166666666668,5.0,Documentary,,,,,,,,,,,,,0.5668114363529124,5.119327315444553,1.1367637542323483,,5.119327315444553,1.1367637542323483,,0.0,0.7165974723061416,
Constance Marie,1,27,13,44242799.82051282,12136752.136752138,3433366.41905465,6.0555555555555545,4.888888888888889,2.282515398241571,9.533555555555555,12.0,Comedy,4745.0,1993-07-05,2006-07-02,2006-07-02,2020-01-04,9.0,4.0,41471153.84615385,51112153.15797003,174490844.57692304,6.75,4.25,1.299038105676658,8.8795,8.0,Romance,,,,,,,,,,,,,0.5415757478660439,3.0157710762204073,1.3611488047981273,,3.0157710762204073,1.3611488047981273,,2.079111490969537,0.7632919511591617,
Sarah Parish,1,22,15,32179165.06666668,13333333.33333333,20806392.837442603,6.746153846153847,3.0769230769230766,4.141005794983006,14.722384615384614,8.0,Comedy,4015.0,1999-05-14,2010-05-11,2010-05-11,2021-06-01,13.0,2.0,6666666.666666668,0.0,16089582.533333331,6.6,4.0,3.0,15.183,3.0,History,,,,,,,,,,,,,0.6141615043269617,1.8012459197378872,1.8117832609823423,,1.8012459197378872,1.8117832609823423,,0.5912481688917196,0.2586291090228808,
Natasha Melnick,1,20,9,29023737.407407407,4888888.888888889,4865157.046429207,6.316666666666666,12.5,11.658330355015108,13.657000000000002,10.0,Comedy,3650.0,1998-07-28,2008-07-25,2008-07-25,2018-08-02,6.0,3.0,2444444.4444444445,0.0,13395571.111111112,6.7666666666666675,6.333333333333332,5.557777333511021,2.792,4.0,Comedy,,,,,,,,,,,,,0.5460235766749868,1.0831793250217463,1.658086831580173,,1.0831793250217463,1.658086831580173,,0.8493945008588997,0.4033180661248479,
Sterling K. Brown,2,21,28,27929945.6875,23267857.14285714,20552652.17629082,6.514285714285714,8.857142857142858,3.398679215248663,33.56885714285714,8.0,Drama,3650.0,2002-02-05,2012-02-03,2012-02-03,2023-11-10,7.0,21.0,42784817.460317455,48281986.60752879,215667612.64880952,6.547619047619048,6.2857142857142865,7.355871364931213,28.80938095238095,13.0,Comedy,,,,,,,,,,,,,0.653311391132798,4.914793768705084,1.688002789459195,,4.914793768705084,1.688002789459195,,9.17772746358088,0.4297253256549587,
Connie Britton,1,27,35,12368859.205043858,6501315.789473683,7725397.535543342,6.0,2.833333333333333,2.114762923408253,19.372166666666672,9.0,Drama,4745.0,1995-08-09,2008-08-05,2008-08-05,2022-09-30,12.0,23.0,8195823.798627001,10156953.71149662,15163029.13629863,6.352173913043478,6.652173913043479,9.671152512822657,22.515739130434785,12.0,Drama,,,,,,,,,,,,,0.5873385755434851,4.1499416599877135,1.8630442556796745,,4.1499416599877135,1.8630442556796745,,6.047123280700073,1.6792648956096123,
Jonathan Rhys Meyers,2,29,60,36236089.27734375,22916462.546875,34488067.89986651,6.2,4.65625,5.992752784614097,25.759093750000005,17.0,Drama,5110.0,1994-12-24,2008-12-20,2008-12-20,2023-06-09,32.0,28.0,12500249.118506497,12512320.935567586,13054809.175324677,5.200000000000001,1.1785714285714286,1.890834498849864,25.77482142857143,13.0,Thriller,,,,,,,,,,,,,0.6235171448817061,8.405166300515623,3.600016639687771,,8.405166300515623,3.600016639687771,,14.798991503140488,8.318800276833,
Michelle Monaghan,1,22,41,177785034.94699997,57697750.0,41344340.36917871,6.575,8.25,11.409973707244024,34.841549999999984,11.0,Drama,4015.0,2001-04-08,2012-04-05,2012-04-05,2023-03-31,20.0,21.0,31212380.95238095,36684822.07291651,86006714.36380954,5.909523809523809,1.4761904761904765,1.867492528678817,33.099619047619036,15.0,Drama,,,,,,,,,,,,,0.6948963914170161,9.4868004525763,2.0313329551145434,,9.4868004525763,2.0313329551145434,,11.102770349640554,0.1657170603327426,
Sebastian Stan,2,28,42,190586732.0853365,34045973.557692304,21161206.052674063,5.8875,7.5,5.5,25.609875,9.0,Drama,5110.0,1995-04-26,2009-04-22,2009-04-22,2023-09-15,8.0,34.0,77445065.04524887,84214843.93968606,422053573.642534,6.723529411764708,10.264705882352944,16.099522871135054,25.871558823529412,15.0,Drama,,,,,,,,,,,,,0.6402504474437778,4.789564061183061,2.7675628666024483,,4.789564061183061,2.7675628666024483,,5.0716382976208765,7.394162683375565,
Famke Janssen,1,31,64,93780078.06034485,37540840.51724138,39631175.39591453,6.024137931034483,5.1034482758620685,6.450580447478628,40.2809655172414,13.0,Thriller,5475.0,1992-01-01,2006-12-28,2006-12-28,2023-11-01,29.0,35.0,30750803.57142857,42737835.36205228,97881304.64285716,5.914285714285714,7.085714285714285,17.84275992195863,39.59068571428571,14.0,Thriller,,,,,,,,,,,,,0.810003556961524,5.0715399184828875,4.28268499581314,,5.0715399184828875,4.28268499581314,,6.4404921517263425,10.493412163412678,
Michelle Trachtenberg,1,21,28,29499139.796875,16312500.0,23296911.678374887,5.449999999999998,3.5,2.5,45.286125,9.0,Drama,3650.0,1995-01-01,2004-12-29,2004-12-29,2016-09-17,8.0,20.0,10950000.0,7447986.305035745,22593175.674999993,6.115,4.8,6.438944012802099,38.47165,16.0,Drama,,,,,,,,,,,,,0.7215030008860694,12.297583057646907,4.330081347945754,,12.297583057646907,4.330081347945754,,15.324028796126866,9.88507132385806,
Sam Worthington,2,23,44,274960365.3464285,59266071.42857144,58727485.61759038,6.35,3.65,5.858967485828881,35.176100000000005,14.0,Drama,4015.0,2000-10-05,2011-10-03,2011-10-03,2023-03-29,20.0,23.0,55588509.31677019,90494648.77748756,229215550.29192543,6.078260869565217,1.434782608695652,2.8866422039474493,37.48165217391304,14.0,Drama,,,,,,,,,,,,,0.7243233949113956,8.50358236007547,5.623183301101367,,8.50358236007547,5.623183301101367,,14.348164011506457,12.505254838769796,
Rachel Griffiths,1,29,42,35057608.79522792,9854148.86039886,10718857.447767094,6.533333333333332,3.111111111111111,2.7532248207475263,52.4344814814815,15.0,Drama,5110.0,1994-09-29,2008-09-25,2008-09-25,2023-11-16,27.0,15.0,11780256.410256412,13407687.737518284,32762490.8198718,6.7666666666666675,5.0,4.226897995772629,53.08213333333334,14.0,Drama,,,,,,,,,,,,,1.0193978135140478,5.687621209029475,3.255163333624236,,5.687621209029475,3.255163333624236,,10.999726829482336,5.6809743676815225,
Giovanni Ribisi,2,34,59,94662379.40297964,31676825.15443314,24824069.801600747,6.16875,6.71875,11.380450273934686,33.9601875,14.0,Drama,6205.0,1988-05-19,2005-05-15,2005-05-15,2022-12-14,32.0,27.0,59532808.21490093,89332360.15968665,317447205.2637812,6.537037037037037,4.185185185185185,2.8679201011268063,33.15851851851851,15.0,Drama,,,,,,,,,,,,,0.6954289505682816,9.213690790852636,6.3694067498128115,,9.213690790852636,6.3694067498128115,,14.6351547101676,13.955992755201558,
Joseph R. Gannascoli,2,24,21,18352699.72777778,18188311.93055556,21717885.250840165,6.388888888888888,15.888888888888893,8.659541230399427,20.803666666666672,7.0,Comedy,4380.0,1994-09-27,2006-09-24,2006-09-24,2018-01-19,9.0,12.0,30473490.91145833,59690538.43532025,79678663.30416666,5.599999999999999,8.75,8.622886214410268,13.010166666666668,11.0,Comedy,,,,,,,,,,,,,0.5523269363508035,1.170683136945201,3.0116711665725813,,1.170683136945201,3.0116711665725813,,0.5554909176150352,5.15066866317719,
Larisa Oleynik,1,28,23,12295785.5,3552083.333333333,5566877.568983852,6.666666666666668,5.5,3.685557397915997,19.082666666666665,7.0,Drama,5110.0,1993-10-03,2007-09-30,2007-09-30,2021-04-23,6.0,16.0,660156.25,511569.6347624021,4200695.09375,5.4,4.625,4.948168853222372,18.5585,8.0,Comedy,,,,,,,,,,,,,0.5806572364447018,4.2501568830522,1.7893496453162197,,4.2501568830522,1.7893496453162197,,4.588334543508958,0.3558897127088068,
Keeley Hawes,1,25,33,11091122.947890025,6932864.450127874,11992654.508071717,6.7608695652173925,2.608695652173913,3.4983117721550325,14.053913043478264,11.0,Drama,4380.0,1996-12-29,2008-12-26,2008-12-26,2021-02-19,23.0,10.0,4517352.941176471,7043523.639451748,2638630.1838235296,6.62,3.0,2.7928480087537877,15.15,11.0,Drama,,,,,,,,,,,,,0.5636430365995639,2.548723097145676,1.8971825765625832,,2.548723097145676,1.8971825765625832,,3.567728909048543,0.2332399004716883,
Ricky Martin,2,29,17,39970924.109375,1078125.0,1860293.8905922903,7.2875,8.0,6.98212002188447,16.917625,4.0,Music,5110.0,1992-06-16,2006-06-13,2006-06-13,2021-12-10,8.0,9.0,333333.33333333326,117851.13019775791,12358160.111111112,6.933333333333333,10.111111111111107,9.538744902815449,18.832777777777775,7.0,Music,,,,,,,,,,,,,0.5715445313545479,1.6998475289561903,1.4622089664581914,,1.6998475289561903,1.4622089664581914,,0.4026040815912914,0.5278584461544018,
Stephen Campbell Moore,2,20,31,37147575.5,11712604.166666664,12011691.012276014,6.438888888888888,5.166666666666667,6.643710475998249,10.424111111111111,12.0,Drama,3650.0,2003-09-27,2013-09-24,2013-09-24,2023-12-22,18.0,13.0,6721250.0,6023603.647439157,29182229.442307696,6.769230769230767,7.769230769230768,5.872410671997634,10.145769230769227,9.0,Drama,,,,,,,,,,,,,0.5413111318201322,5.392717762453454,1.5526618126409113,,5.392717762453454,1.5526618126409113,,8.363602914005,0.3896576979627392,
Lou Taylor Pucci,2,21,32,3264081.815625,5476112.5,5520922.1113160765,6.0950000000000015,10.1,10.755928597754822,16.147749999999995,13.0,Drama,3650.0,2002-01-12,2012-01-10,2012-01-10,2023-09-22,20.0,12.0,4683604.166666667,4313366.6984859565,11393868.838541664,6.2333333333333325,2.25,2.48746859276655,16.189333333333334,11.0,Drama,,,,,,,,,,,,,0.5694585600832315,6.141301000914327,1.9634667597061828,,6.141301000914327,1.9634667597061828,,11.1714914380195,0.222031596920501,
Wayne Gretzky,2,35,19,8959187.67857143,38504.6875,0.0,7.1571428571428575,9.714285714285714,12.95833196622693,7.0429999999999975,5.0,Documentary,6205.0,1987-05-15,2004-05-10,2004-05-10,2022-09-06,7.0,12.0,101841.92708333331,159834.6369526101,2205355.885416666,7.683333333333334,1.75,2.240721609958125,15.534916666666668,2.0,Documentary,,,,,,,,,,,,,0.556069831402104,1.561814020600795,2.008187350128519,,1.561814020600795,2.008187350128519,,0.7368872575810573,0.1968149911130837,
Will Friedle,2,26,24,113319.91414141412,2522727.272727273,4021980.8629558976,6.381818181818183,2.1818181818181817,3.950101996800079,7.895181818181818,11.0,Comedy,4745.0,1997-02-28,2010-02-25,2010-02-25,2023-10-26,11.0,14.0,495535.7142857143,572195.3560718611,534759.2688492064,6.185714285714285,6.142857142857142,4.8085807656305235,6.804428571428572,8.0,Animation,,,,,,,,,,,,,0.5739203193946287,16.817463870732574,1.6580301662880943,,16.817463870732574,1.6580301662880943,,16.077178921816245,0.3377422012606966,
Helene Joy,1,21,13,6890.945054945058,0.0,0.0,5.6571428571428575,4.857142857142857,3.943478211954932,21.764000000000006,9.0,Drama,3650.0,2000-07-28,2010-07-26,2010-07-26,2021-09-21,7.0,6.0,0.0,0.0,2538.769230769231,6.866666666666667,1.5,1.6072751268321592,18.091833333333337,7.0,TV Movie,,,,,,,,,,,,,0.591911742653948,12.670161534503944,2.0271684489881845,,12.670161534503944,2.0271684489881845,,27.5696084127377,0.1468994279675236,
