name,popularity,career_length,number_of_movies,start_date_1,end_date_1,start_date_2,end_date_2,start_date_3,end_date_3,count_interval_1,count_interval_2,count_interval_3,avg_budget_0,avg_budget_1,avg_budget_2,std_budget_0,std_budget_1,std_budget_2,avg_revenue_0,avg_revenue_1,avg_revenue_2,avg_imdb_rating_0,avg_imdb_rating_1,avg_imdb_rating_2,avg_order_0,avg_order_1,avg_order_2,std_order_0,std_order_1,std_order_2,avg_popularity_0,avg_popularity_1,avg_popularity_2,Popularity (%)
Denden,15.679,42,85,1981,1995,1995,2009,2009,2023,5,21,59,0.0,343630.95238095237,31906.77966101695,0.0,851042.681974265,94829.89787143812,194447.69523809524,148402.65759637186,450918.6182405166,6.08,6.7523809523809515,6.169491525423729,9.6,9.571428571428571,8.322033898305085,7.889233169326409,5.48219132908616,5.447564151553571,4.7534,4.7179047619047605,4.3451525423728805,68.7012566000626
Tony Leung Ka-fai,21.192,41,133,1983,1996,1996,2009,2009,2024,65,34,34,1741931.7936590435,1929941.9920508745,7811394.906796503,388349.00321620126,2347996.082029469,18599970.586243182,3282521.953092516,2561861.6776629575,13667276.304004371,6.155384615384615,6.079411764705882,5.652941176470587,1.7076923076923076,3.323529411764706,4.352941176470588,2.7045436237963982,6.172617845992441,6.98688836296529,16.11792307692308,16.239323529411763,16.662558823529412,68.70055456307163
Robert Culp,28.85,48,73,1962,1978,1978,1994,1994,2010,25,27,20,1563675.4901960783,3082673.384168482,3322221.8137254897,884072.8627099473,8288918.480481507,6196721.395980679,4744101.419754902,10679695.875998547,5500127.315318627,6.172000000000001,5.507407407407407,6.089999999999999,1.24,4.37037037037037,10.15,1.477294825009551,3.898225124602869,17.071247757560077,14.114240000000002,14.50737037037037,14.91535,68.68757974279087
Christopher Michael,16.354,40,22,1983,1996,1996,2009,2009,2023,6,11,5,7663194.444444444,9835227.272727272,8208333.333333333,4298831.274652693,12911822.32760191,8941777.33699763,21238978.145833332,21416274.329545453,9075322.1625,6.133333333333333,5.445454545454544,5.24,23.666666666666668,16.545454545454547,9.6,13.84035966135113,11.688095236091032,4.8,17.452833333333334,12.156545454545457,15.8782,68.68192845839253
Chaka Khan,17.933,41,17,1980,1993,1993,2006,2006,2021,2,7,8,14562500.0,1821428.5714285711,2734375.0,12437500.0,743595.1004877505,1612254.705179985,61672714.28125,6956175.910714285,8928437.1171875,7.35,7.585714285714287,7.4,17.0,5.571428571428571,11.375,6.0,4.100771455544949,11.368129793418088,14.368,6.287714285714285,8.351625,68.68067052686636
Uschi Glas,20.229,55,72,1965,1983,1983,2001,2001,2020,36,13,23,63888.88888888889,69230.76923076923,291304.347826087,48032.2679605294,46153.84615384615,1004733.5980370988,2070949.874444445,2244106.218461538,9160723.452173913,4.327777777777778,2.4692307692307693,4.965217391304347,1.8888888888888888,0.0769230769230769,5.869565217391305,4.005397592816874,0.2664693550105965,12.319317978814327,11.258027777777777,10.865923076923078,12.93673913043478,68.67700404512999
Kris Kristofferson,15.992,50,153,1971,1987,1987,2003,2003,2021,30,56,67,6018304.655650974,10770199.688093532,7238430.753527212,7899053.614768617,20772250.152555145,10766564.350152584,15543720.24586514,22488397.99929003,14884434.544315636,6.3933333333333335,6.269642857142857,6.4358208955223875,3.4,3.4464285714285716,4.492537313432836,4.990657939256773,5.250576984815039,4.2086376507693535,12.91606666666667,13.03117857142857,12.82885074626866,68.67221902822223
Dick York,16.569,75,18,1947,1972,1972,1997,1997,2022,12,1,5,7236979.166666667,7093750.0,22356250.0,5426825.284772025,0.0,31327956.51450953,6600612.302083333,8623038.625,32447546.775,6.441666666666667,6.8,6.62,4.583333333333333,19.0,32.2,5.823205493731285,0.0,22.815784010197852,9.752583333333332,11.413,12.4388,68.66506402600757
Mylène Demongeot,15.978,67,68,1955,1977,1977,1999,1999,2022,42,8,18,470313.33126293984,593200.0597826086,2549684.076086956,387842.3030580454,342484.2141987912,6492616.621880785,165525.89285714287,208562.625,911495.9166666666,6.028571428571429,5.775,5.888888888888889,3.6666666666666665,8.375,3.7222222222222223,5.544910436249781,8.32071962032131,3.1588597724065557,10.797642857142858,11.08575,11.55488888888889,68.66204151650537
Amanda Blake,20.756,73,26,1950,1974,1974,1998,1998,2023,17,5,4,8079885.049019607,2600988.5,56333333.333333336,12679704.18486749,2939691.005620999,75105203.99191168,30730786.036764707,903233.525,227371393.84375,6.429411764705883,5.68,6.85,6.176470588235294,3.6,16.25,5.833325094737962,2.727636339397171,16.588776326179094,12.331529411764707,11.0612,1.083,68.6583253679038
Don Novello,14.202,48,29,1972,1987,1987,2003,2003,2020,7,17,5,7303607.142857144,26242681.372549023,13025016.666666668,11547937.796361716,32642764.51419636,10551090.149100443,13233913.80357143,48702608.625,10422184.2625,6.257142857142858,5.782352941176471,6.319999999999999,4.857142857142857,10.294117647058824,12.0,5.48839220351387,6.926205190369424,2.280350850198276,11.033999999999995,16.452470588235297,16.4804,68.65576768021657
Rodger Bumpass,21.802,44,60,1979,1993,1993,2007,2007,2023,8,35,17,21325328.94736842,62278659.14786968,37105108.35913312,4830461.532561397,42575522.927262105,43451971.15237367,54892675.41776316,217257933.86954883,122068643.1640867,6.6125,6.5,6.605882352941176,7.25,20.97142857142857,7.235294117647059,8.150920193450553,16.890378857775325,8.901615264953856,8.255,9.137571428571428,10.67464705882353,68.6540448817878
David Bradley,17.63,83,93,1940,1967,1967,1994,1994,2023,1,25,67,3427633.802816902,16797957.652582157,26079419.20678299,0.0,21098036.92666198,49103301.086656526,16028300.309859157,87962720.52403755,142240442.33194932,6.2,6.136,6.447761194029851,0.0,7.72,7.134328358208955,0.0,11.988394387907,7.068736133075457,0.833,12.85468,17.502552238805972,68.65333412767177
Thierry Lhermitte,14.783,50,137,1973,1989,1989,2005,2005,2023,40,57,40,1012364.2200724636,1738012.0265954742,2546731.5815217393,455966.4851413334,3421978.754959905,4433452.316821756,1213926.0026222826,2995404.58134058,747998.2951358694,5.735,5.573684210526316,5.3075,6.4,5.192982456140351,2.75,9.42019108086455,10.87801355139134,3.418698582794336,8.331525,8.65,10.453675,68.65040495808992
Barry Nelson,18.799,77,30,1938,1963,1963,1988,1988,2015,21,8,1,1221963.2936507936,4712015.625,1000.0,778473.1023149157,6161754.544432664,0.0,4720977.025793651,20866650.21875,0.0,6.357142857142857,6.6499999999999995,5.8,5.857142857142857,4.625,13.0,5.734488097598303,3.1991209730174317,0.0,7.095523809523811,7.515375,9.071,68.63918874553721
Ralph Brown,16.355,63,72,1956,1977,1977,1998,1998,2019,9,24,39,10843324.496296296,14993879.015,26706607.227350425,3308600.4138612333,10866249.61616198,39404674.549910955,21592045.874074075,29800940.30458333,58095685.27940173,5.333333333333333,6.491666666666666,6.074358974358974,8.88888888888889,10.416666666666666,8.58974358974359,4.039924213932854,7.96825298014286,10.84557796858772,1.465666666666667,8.208583333333333,9.851692307692304,68.63062540029745
Fred Williamson,16.491,52,108,1969,1986,1986,2003,2003,2021,39,36,33,862977.0423375074,1596144.2183462533,2870595.489781536,718764.604034253,3034283.9924299656,10104692.501270048,4999003.630888493,3392995.773901808,7361567.9478506,5.333333333333333,4.791666666666666,5.1878787878787875,1.4871794871794872,4.0,5.909090909090909,2.520396741986293,5.512611802847076,5.451514309296345,9.003153846153845,9.133222222222225,8.724575757575758,68.62348115325013
William Schallert,17.496,60,104,1949,1969,1969,1989,1989,2009,59,30,15,1569116.9009232468,2482069.4647696484,2056108.0758807592,2891073.581269554,5155321.224485423,3535623.452812862,4538839.627532038,10573455.77154472,12099800.327371271,6.288135593220339,6.146666666666667,6.346666666666666,11.898305084745765,9.033333333333331,12.133333333333333,8.570139162397277,10.041524895264777,15.848729356709397,13.027338983050845,12.040600000000005,13.000266666666668,68.62255890541738
Ti Lung,21.909,49,115,1969,1985,1985,2001,2001,2018,75,24,16,530605.7132616487,913508.8373655912,3604165.30577957,129261.46663485008,1899725.484548736,10126914.437151087,256414.66161290312,1025769.8514784946,885762.5577116935,6.422666666666666,6.366666666666666,5.6875,1.9466666666666668,3.4166666666666665,5.625,4.539877629285716,5.9013887254517385,4.621620386834038,16.527693333333332,15.805666666666667,16.2220625,68.60744602276162
Anthony Michael Hall,30.22,42,63,1980,1994,1994,2008,2008,2022,15,24,24,9551158.536585366,9436756.8597561,21442073.17073171,5119468.675798462,4759668.46354107,40922926.778344445,24574104.56595529,21028188.028264735,56429412.89725187,6.146666666666666,5.454166666666666,5.949999999999999,2.7333333333333334,3.2916666666666665,5.875,2.931817790306136,3.564631428664431,8.476990916592987,20.77326666666666,20.1185,20.214166666666667,68.60293681562473
Tuncel Kurtiz,14.763,53,49,1965,1981,1981,1998,1998,2018,19,20,10,25000.0,106875.0,475000.0,72886.89868556625,118154.75815641112,1113973.7429580644,139434.20394736843,596081.221875,2516787.38125,6.626315789473685,6.3,6.26,2.8947368421052633,4.35,4.3,2.593407367316825,5.160184105242758,4.450842616853578,7.801368421052632,8.483349999999998,8.565100000000001,68.6000213386874
Victor Garber,22.807,49,75,1973,1989,1989,2005,2005,2022,11,32,32,8880253.001715267,16363778.744103774,17122051.886792455,866675.7964521653,33348668.712840997,25584354.28959672,58895325.20454545,127503860.39322916,78102360.02604166,6.618181818181818,6.275,6.340625,3.727272727272727,6.8125,5.90625,4.287209499109672,10.0138575858657,12.630220146042586,14.935545454545457,16.377499999999998,15.83184375,68.59728692346776
Mary Stuart Masterson,21.918,48,43,1975,1991,1991,2007,2007,2023,13,23,7,5507600.732600732,8941692.54658385,5113605.442176871,3472096.219922578,15953399.03919449,6160236.149480991,8468926.087912086,16701308.23395445,47091550.46258503,6.3076923076923075,6.126086956521739,6.085714285714286,6.538461538461538,4.869565217391305,3.7142857142857144,9.08604496014363,9.446896650895637,2.710523708715754,20.597461538461538,19.512391304347823,19.753714285714288,68.59016134031667
Caroline Aaron,17.813,41,71,1982,1995,1995,2008,2008,2023,18,38,15,13419019.274376417,18231404.403866813,15491904.761904765,6326707.342071444,17138924.343458433,16406203.61544957,39124373.0117158,29542668.663578592,61261299.96190476,6.388888888888889,6.013157894736842,5.9,15.88888888888889,8.078947368421053,9.933333333333334,7.038693762094159,4.991474726430891,7.584780081774875,17.51261111111111,17.795368421052633,16.012466666666672,68.57953196272312
Renée Taylor,17.633,65,44,1958,1979,1979,2000,2000,2023,11,12,21,6139941.138429752,5955133.5852272725,13945149.902777776,3585695.761509409,3742210.831176056,23234450.632314775,21332054.98347107,15669306.068181818,62248051.761904776,6.154545454545455,5.55,5.628571428571429,6.818181818181818,7.333333333333333,11.142857142857142,4.725524152133464,4.624812308503869,12.403093754941851,8.760272727272726,9.932999999999998,10.92014285714286,68.55347586750176
Julia McKenzie,20.888,48,28,1975,1991,1991,2007,2007,2023,10,12,6,937500.0,2864583.3333333335,520833.3333333333,765465.5446197431,4483101.469376109,736569.5637359871,1868039.7,5967349.041666667,1037799.8333333334,6.889999999999999,6.533333333333332,7.066666666666667,8.2,6.25,9.666666666666666,10.428806259586953,4.621056877670591,7.542472332656507,7.5557,8.547,7.696000000000001,68.53981490054485
Dennis Christopher,15.845,52,47,1970,1987,1987,2004,2004,2022,19,20,8,3219513.1578947366,2207079.166666667,12713500.0,3012238.976979106,2809754.651887257,32991195.97331991,17428603.94736842,7880330.34375,53171029.75,6.194736842105264,5.479999999999999,6.675000000000001,7.105263157894737,5.25,5.5,9.99418113252383,4.7526308503817125,3.082207001484488,8.155105263157894,8.302400000000002,8.1585,68.52416958141755
Susan Hogan,32.942,46,61,1976,1991,1991,2006,2006,2022,11,17,33,2249397.5815850818,2761474.830316742,703544.0947940948,4941893.772193553,4552454.462511201,1482020.635860415,1946720.568181818,4698692.426470588,1441948.8257575757,5.699999999999999,5.835294117647059,6.142424242424243,7.181818181818182,6.0,6.96969696969697,6.978124022689269,3.3781303565555834,4.188619852864306,25.869909090909093,21.8694705882353,20.281333333333333,68.52015211113343
Jeff Richards,14.337,67,25,1948,1970,1970,1992,1992,2015,21,2,2,229325.3968253969,41666.666666666664,145833.33333333334,352406.029825891,0.0,104166.66666666669,979416.6666666666,0.0,0.0,6.190476190476191,4.85,6.45,13.761904761904765,0.5,32.5,21.311532227779676,0.5,16.5,6.426285714285714,2.465,10.7215,68.51616845946263
Vic Polizos,15.97,40,38,1980,1993,1993,2006,2006,2020,20,9,9,7172395.833333334,19241898.14814815,5046296.296296296,7210212.999296602,29101090.9353739,10798598.953984665,12651832.571875,36170352.21759259,5255592.24537037,5.925000000000001,6.277777777777778,5.533333333333333,15.95,16.444444444444443,12.0,12.6786237423468,18.166581719135404,8.931840671316175,9.920750000000002,10.610888888888889,8.024000000000001,68.50684708983911
Eric Tsang,28.592,51,267,1972,1989,1989,2006,2006,2023,95,89,83,984470.3944862155,1349796.754093098,3311812.734939758,854467.1715565941,2792569.759417936,10621518.242991883,4722948.184804869,4245088.246319651,17691852.846029013,5.866315789473684,5.986516853932584,5.178313253012049,5.389473684210526,3.191011235955056,4.156626506024097,6.608279873074871,4.137731030229665,3.585385085301137,22.54698947368421,21.842213483146065,22.381445783132527,68.5029448022624
A Martinez,16.885,54,54,1968,1986,1986,2004,2004,2022,16,22,15,3305598.9583333335,2534327.651515152,4228611.111111111,3154303.964560316,3826853.6009365665,9567092.003425395,1937967.6458333333,2036131.3333333335,4824756.477777778,5.78125,6.159090909090909,5.34,4.8125,4.818181818181818,3.8666666666666663,3.225266461860167,4.096965214270455,3.323986896618109,12.93475,12.394863636363636,12.9836,68.48230801618739
Eddie Deezen,14.978,45,45,1978,1993,1993,2008,2008,2023,31,10,4,8636612.903225806,21981125.0,27618000.0,8787207.009486884,47841645.00937572,28471472.766613252,32568875.114305746,49731792.36222826,102536214.79347824,5.3032258064516125,6.279999999999999,7.050000000000001,6.838709677419355,13.6,4.5,6.919336040278246,10.081666528902849,4.031128874149275,10.400032258064517,11.185300000000002,10.18675,68.47378064626619
Parker Stevenson,16.848,49,30,1972,1988,1988,2004,2004,2021,9,10,11,0.0,63750.0,231818.18181818185,0.0,97379.7335178116,474771.5849239923,0.0,0.0,0.0,5.544444444444445,4.760000000000001,5.045454545454546,1.2222222222222223,3.0,4.818181818181818,1.133115447465063,7.014271166700073,2.3671302847802793,6.108999999999999,5.142399999999999,6.29390909090909,68.46432904364738
Nancy Carroll,15.368,95,43,1928,1959,1959,1990,1990,2023,36,0,7,1238425.9259259256,,10309523.80952381,1243370.192610011,,14445416.85197111,1949154.0178571427,,15809592.605442178,6.291666666666668,,6.885714285714286,1.1388888888888888,,5.857142857142857,2.8592226777548566,,6.151157183317425,2.0583888888888895,,15.830714285714288,68.45604558477802
Stephen Macht,21.533,50,49,1973,1989,1989,2005,2005,2023,25,20,4,1095000.0,1204166.6666666667,718750.0,2545080.221394472,2306501.2284121304,782499.0015968072,598123.1125,1021410.696875,315904.390625,6.416,4.984999999999999,5.475,4.64,4.15,8.0,4.8569949557313725,3.7319565913874184,5.873670062235365,10.54348,10.86845,12.5965,68.4500881552804
David Threlfall,43.098,43,31,1977,1991,1991,2005,2005,2020,11,8,12,10271590.909090908,28934375.0,10809375.0,9427766.79142806,48078878.36588823,15353360.555218576,18433991.165404037,57766158.77430555,22565892.209490735,7.009090909090909,6.375,6.708333333333333,3.4545454545454546,4.5,9.916666666666666,3.201239429392547,3.774917217635375,10.6494000874332,19.353454545454543,20.099125,19.3995,68.44796190149717
Dexter Fletcher,21.089,47,65,1976,1991,1991,2006,2006,2023,17,22,26,13444771.973552212,21352326.27906977,24645299.398330353,5552332.998832799,26720067.292271588,29319713.38192349,16957985.06349749,29729705.62407506,39745535.186568275,6.388235294117647,6.631818181818182,5.415384615384616,8.941176470588236,10.318181818181818,9.307692307692308,8.73445232624498,19.375209942877483,12.8744506403163,17.33364705882353,17.669181818181816,16.556076923076922,68.44414006104945
Stella Stevens,16.186,62,97,1959,1979,1979,1999,1999,2021,42,40,15,699513.1130952381,302033.4322916667,505835.66111111105,1587831.053632754,240262.59745068333,813351.8120242824,3525793.559246032,1075568.1658958332,986174.1634444444,5.876190476190477,5.08,5.820000000000001,2.6904761904761907,5.775,13.333333333333334,2.890774284464081,3.718114441487782,20.10859407207664,10.49345238095238,11.43315,11.7614,68.44194072389632
Louise Fletcher,19.484,57,83,1963,1982,1982,2001,2001,2020,16,50,17,3654969.2622950817,6977016.393442623,3703567.9845708776,2845731.707360689,10346360.340299362,1252926.4143364695,12647716.635117829,9344573.330198089,4830369.729628736,5.83125,5.66,5.7058823529411775,3.75,6.34,2.764705882352941,4.085033659592048,7.495625390852987,2.5094975303178284,16.055,15.9573,15.949058823529407,68.44130111738961
Martin Mull,18.536,44,62,1978,1991,1991,2005,2005,2022,32,21,9,3489583.3333333335,6539682.539682539,10777777.777777778,4823479.088876962,13400935.247499878,23070376.76221646,14176234.03815104,36084158.43670634,16201599.268055554,5.853125,5.638095238095238,6.0,6.40625,10.666666666666666,6.666666666666667,6.494513910794248,17.158458509222164,7.393691004272944,6.912375,7.194809523809521,7.392444444444444,68.43692678935842
Jim Byrnes,15.373,41,39,1980,1993,1993,2006,2006,2021,6,24,9,2267279.411764706,4608394.607843137,3345057.189542484,1534539.944874808,6885847.844514426,3778501.327673413,581980.0894607842,1202538.9589460786,416700.58251633984,5.8999999999999995,5.495833333333334,5.688888888888888,6.0,9.75,5.777777777777778,3.366501646120693,9.536115561380326,3.456966485800899,7.410500000000002,10.164083333333334,8.702555555555556,68.43105197186588
David Hemmings,28.593,59,75,1957,1976,1976,1995,1995,2016,33,26,16,6599571.183533446,5232039.187227866,30490860.8490566,1608174.9729531829,2483797.2832701067,40247978.85125108,12874664.41205689,11301529.251632802,72514400.19081664,6.172727272727272,6.473076923076925,6.63125,4.787878787878788,3.423076923076923,8.1875,6.970750908455406,3.575268434495265,6.444171300485424,14.973757575757578,12.917346153846156,17.872062500000002,68.43090810243152
Cheryl Ladd,19.92,51,53,1971,1988,1988,2005,2005,2022,17,22,14,1002431.2144212524,1230571.8475073315,3945060.483870968,873077.7468977054,1004670.8906256396,9120201.481001476,767212.389231499,839728.743951613,3067563.931451612,6.388235294117647,5.709090909090909,5.950000000000001,5.352941176470588,0.8636363636363636,7.857142857142857,9.028980637341126,1.5461228501540862,20.070793075857203,24.694235294117647,22.406772727272728,24.301999999999996,68.3971329084118
Fritz Weaver,22.665,59,53,1961,1980,1980,1999,1999,2020,23,21,9,2880434.782608696,2565476.1904761903,8111111.111111111,2848943.420868851,3984576.672789454,16113792.880251825,5800800.731884059,3621921.242063491,15121795.555555556,6.78695652173913,6.385714285714287,6.522222222222222,5.608695652173913,6.380952380952381,11.22222222222222,6.644639097306892,5.627112855894266,6.355710953811152,10.475043478260869,8.494333333333335,8.94188888888889,68.3829930925384
Bruce Boxleitner,30.174,49,91,1974,1990,1990,2006,2006,2023,23,36,32,2458854.5053560184,5138248.429951691,5653963.858695651,8259092.828004091,13413486.658560682,29520415.365993433,4439525.116887211,7198069.861488527,13195156.859799596,6.117391304347826,5.449999999999999,5.69375,2.391304347826087,1.7222222222222223,5.4375,3.5107181283802347,2.3759338644825663,16.811338249824136,16.626652173913044,17.379138888888885,17.555718749999997,68.37443201650511
Charles Cyphers,21.559,48,37,1973,1989,1989,2005,2005,2021,28,4,5,3215327.380952381,2710833.333333333,6434666.666666666,2860956.083617881,1081088.379057574,7185870.580521194,19737970.916369047,9944356.45,33800737.54666667,6.610714285714286,5.15,5.38,12.214285714285714,12.75,10.4,7.042509408975624,9.522998477370455,6.019966777316964,21.208,9.208,22.7488,68.36859973380804
Jane Asher,26.165,69,33,1954,1977,1977,2000,2000,2023,14,7,12,1276785.7142857143,1021428.5714285716,2383333.3333333335,807510.1882215684,884583.0910083909,5751787.161878954,2782347.199404762,3058118.702380952,6974743.595486112,6.585714285714286,6.357142857142857,6.2,5.357142857142857,3.5714285714285716,5.583333333333333,5.562722134982153,2.0603150145508513,4.480668352923355,12.542999999999996,12.261142857142856,20.048083333333334,68.36818219569231
Carole Cook,17.639,58,19,1963,1982,1982,2001,2001,2021,8,6,5,7445312.5,12625000.0,25925000.0,3413472.4890635563,7863914.1547535565,42265925.253092475,19838980.765625,15652672.083333334,35439387.45,5.9625,6.483333333333334,6.720000000000001,5.25,7.666666666666667,17.0,2.680951323690902,2.4267032964268394,7.155417527999327,6.950875,8.240499999999999,6.3591999999999995,68.36713096643031
Paul Kaye,30.557,89,49,1934,1963,1963,1991,1991,2023,2,0,46,8777777.777777778,,8912137.681159422,0.0,,21599319.33085217,15962503.48148148,,13990892.320752813,6.7,,6.393478260869566,8.0,,6.369565217391305,1.0,,8.643566835343558,1.326,,16.27195652173913,68.36286054099385
Kevin Tighe,18.197,46,43,1967,1982,1982,1997,1997,2013,3,26,14,1003555.5555555556,10122323.717948718,3987535.714285715,1411699.4049288763,12658679.291163914,5469869.268746454,34984740.49206349,17261306.87087912,12522383.02806122,6.7,6.21923076923077,5.507142857142857,20.666666666666668,8.115384615384615,7.928571428571429,17.15290710702481,6.5181812179880785,4.651640044332839,18.69966666666667,20.33569230769231,15.743142857142857,68.36159465487556
Graham Beckel,15.197,45,52,1973,1988,1988,2003,2003,2018,6,28,18,9002777.777777778,25185714.28571429,16174537.037037035,2639802.473437252,26669846.895292956,11702730.790917035,12955709.11111111,46607258.4080357,34252927.54768518,6.283333333333334,6.289285714285713,6.3277777777777775,3.5,9.321428571428571,12.555555555555555,3.5,9.99661932651152,8.616664875707244,9.475,8.035285714285717,7.661166666666666,68.36015222631599
Richard Norton,16.998,100,51,1921,1954,1954,1987,1987,2021,1,11,39,0.0,3837504.304075235,7894253.815649867,0.0,2733571.1254914906,23170793.265512235,0.0,8767593.028996864,19185688.57990716,5.9,5.445454545454545,4.894871794871796,2.0,12.636363636363637,4.538461538461538,0.0,10.155810940922866,8.239511293219083,0.6,12.137181818181816,10.452307692307697,68.33718281469301
Lin Shaye,23.018,48,157,1975,1991,1991,2007,2007,2023,21,56,80,6691092.468487396,10100766.840861348,4957930.323529411,6394822.002522242,13587763.414226951,5388505.504547946,20796034.816176467,31101906.55972076,23335012.516712625,6.114285714285715,5.330357142857143,5.19375,15.80952380952381,11.839285714285714,8.05,10.693206778222052,10.504721363195092,11.259329464937066,16.49542857142857,16.351535714285713,15.884612500000005,68.33426387490815
Andy Lau,28.031,42,168,1982,1996,1996,2010,2010,2024,87,49,32,4045408.9102503527,4595142.628319821,20872495.395119864,1432996.591162261,5566699.345401131,43007853.71325045,11948792.105757626,13281760.179584848,66212050.43632277,6.036781609195403,6.181632653061225,5.8062499999999995,1.3103448275862069,1.0,3.375,4.0066334216330315,2.258769757263128,7.987294598297974,25.974333333333337,25.876224489795916,25.2015625,68.32849001492686
Anna Calder-Marshall,16.297,54,23,1969,1986,1986,2004,2004,2023,9,5,9,2812500.0,9437500.0,5590277.777777778,1169267.9333668568,12918615.444388768,8674581.277474215,4562770.289351852,8320305.645833333,13604840.4375,6.633333333333334,6.24,6.211111111111111,5.222222222222222,6.4,7.111111111111111,10.249962360665611,2.4166091947189146,8.130114724411875,13.405111111111111,13.4672,12.379777777777775,68.32363153010948
John Rhys-Davies,32.02,51,160,1972,1989,1989,2006,2006,2023,35,68,57,10157762.13121118,12031660.382699275,15382147.215865752,8808461.895178188,17821165.877577584,43034938.95116614,62204500.739337474,82264977.24437875,54644871.301805235,6.279999999999999,5.519117647058824,5.342105263157895,6.6,4.617647058823529,2.9473684210526314,6.81678600431108,4.789785122789054,4.260883083791389,29.339085714285712,29.57191176470587,29.43563157894736,68.31739187405603
David Proval,14.442,46,60,1973,1988,1988,2003,2003,2019,12,24,24,4881030.701754387,12986440.058479533,3576498.5380116957,3960012.7332948097,18756208.9814158,5017839.347533416,6195982.754385966,15889168.240497077,10109939.20138889,6.283333333333334,5.570833333333333,5.479166666666667,10.0,7.75,5.958333333333333,8.010409893798611,6.273289939630295,5.947542676508416,16.855,15.989,14.469583333333333,68.31603907493604
Fanny Ardant,17.306,48,92,1976,1992,1992,2008,2008,2024,24,29,39,1985559.8958333333,5893000.307881772,2815714.285714286,1958806.5707374196,11362076.824791629,3469249.621407459,2011376.2635416668,7428371.449384235,2832278.512820513,6.1625000000000005,6.4172413793103456,6.1692307692307695,1.75,4.931034482758621,3.6153846153846154,2.6964482812272395,12.654373741592844,9.970765947008273,16.238625,16.268413793103445,16.09853846153846,68.30975537183829
Michael Biehn,30.969,43,91,1977,1991,1991,2005,2005,2020,22,31,37,9828662.714097498,12309552.360916317,6084287.113200157,13947636.986197626,16221389.132529374,10989983.2979621,33285859.397891965,23289454.00856125,9631229.491700942,6.672727272727272,5.758064516129031,5.062162162162163,4.818181818181818,2.3548387096774195,3.135135135135135,9.703028410273696,3.8566941141493785,4.1795005660651015,26.99054545454546,27.274838709677415,26.570216216216217,68.30219625084386
Clu Gulager,17.724,63,75,1956,1977,1977,1998,1998,2019,22,35,18,2109212.407089766,2483058.1761006285,7226061.320754716,821526.2435523861,1764264.785715278,21314360.514928374,8455114.717409944,8293430.807749326,26339372.794156183,6.145454545454546,5.725714285714286,5.944444444444445,2.909090909090909,5.285714285714286,8.722222222222221,1.9750509984000393,4.712120714991612,10.0708907007361,10.31981818181818,10.078228571428571,9.119444444444447,68.29449547825357
Jackie Cooper,14.166,77,95,1929,1954,1954,1979,1979,2006,63,14,18,2347063.016307894,6019019.76647097,10604471.233891428,1675926.9092336036,13672893.378806826,17777728.954282153,6289324.668922591,26869988.974804293,19264046.763413236,6.37936507936508,6.178571428571429,6.861111111111111,2.1904761904761907,6.214285714285714,9.77777777777778,5.007477402043148,10.079530682304124,8.759474588223222,9.496666666666668,10.100071428571429,12.971555555555558,68.2894789195854
Denise Crosby,22.354,40,49,1979,1992,1992,2005,2005,2019,19,18,12,6041409.600389864,6289632.201646091,1345432.098765432,5513551.694273163,17064970.152180903,3219710.7295271168,19084007.51912768,26015221.158179015,1541.04012345679,5.921052631578948,5.655555555555555,5.675,11.421052631578949,6.222222222222222,5.0,12.325906775541313,8.58652403838296,10.327955589886445,21.75921052631579,16.84683333333333,16.827416666666668,68.28142853541718
James Karen,16.779,53,104,1965,1982,1982,1999,1999,2018,25,53,26,5132865.853658536,7460044.868844915,10418245.778611632,3881593.733946784,11525841.305745952,19664909.710478935,20822677.329329267,12365601.972187066,21529988.105065662,6.36,5.726415094339623,6.230769230769231,11.76,7.981132075471698,7.269230769230769,6.970107603186625,8.809280196833885,6.554843730506543,12.837279999999998,12.835226415094338,12.72026923076923,68.27949666495165
John Glover,15.814,49,67,1973,1989,1989,2005,2005,2022,29,26,12,8031848.659003832,15758023.504273506,10281134.25925926,7378196.692047624,29143891.9190662,21414838.860868514,16098711.98539272,30122624.372702993,40694742.801273145,6.206896551724137,5.792307692307692,6.125,7.413793103448276,5.1923076923076925,5.416666666666667,9.622234457608783,5.277085666927786,4.251633672941366,15.323068965517242,14.29846153846154,12.861916666666668,68.27458918197837
Bebe Drake,18.119,46,27,1975,1990,1990,2005,2005,2021,13,9,5,5997115.384615385,19904166.666666668,2142500.0,6311882.402853814,24100922.786620986,4285000.0,19210240.192307692,48884309.05555555,50725085.4,6.115384615384614,5.955555555555556,5.7,17.615384615384617,13.88888888888889,9.2,8.931693452475521,7.549016778428013,7.02566722810012,17.07553846153846,17.034666666666666,17.7806,68.27075458955503
Bryan Brown,33.299,44,72,1975,1988,1988,2002,2002,2019,27,22,23,8427610.017746912,6419013.182765152,21696593.33514493,6118265.566748585,2930064.7282633972,36873554.955665454,21229721.318703707,14536964.13931818,50597468.32152175,6.207407407407407,5.845454545454547,6.1,3.259259259259259,0.6818181818181818,3.4782608695652173,4.895898454168078,1.18269198465979,3.5492750664275743,20.356370370370367,20.800272727272727,20.77547826086957,68.26791700107282
